,pr_many____ev_prob0_action1,pr_many____ev_prob0_action0,pr_many____ev_rwd0_action1,pr_many____ev_rwd0_action0,sr_many____ev_prob0_action1,sr_many____ev_prob0_action0,sr_many____ev_rwd0_action1,sr_many____ev_rwd0_action0,pr_many____ev_prob1_action1,pr_many____ev_prob1_action0,pr_many____ev_rwd1_action1,pr_many____ev_rwd1_action0,sr_many____ev_prob1_action1,sr_many____ev_prob1_action0,sr_many____ev_rwd1_action1,sr_many____ev_rwd1_action0,pr_many____ev_prob2_action1,pr_many____ev_prob2_action0,pr_many____ev_rwd2_action1,pr_many____ev_rwd2_action0,sr_many____ev_prob2_action1,sr_many____ev_prob2_action0,sr_many____ev_rwd2_action1,sr_many____ev_rwd2_action0,pr_many____ev_prob3_action1,pr_many____ev_prob3_action0,pr_many____ev_rwd3_action1,pr_many____ev_rwd3_action0,sr_many____ev_prob3_action1,sr_many____ev_prob3_action0,sr_many____ev_rwd3_action1,sr_many____ev_rwd3_action0,pr_one____prob_prob0_action1,pr_one____prob_prob0_action0,pr_one____prob_rwd0_action1,pr_one____prob_rwd0_action0,sr_one____prob_prob0_action1,sr_one____prob_prob0_action0,sr_one____prob_rwd0_action1,sr_one____prob_rwd0_action0,pr_one____prob_prob1_action1,pr_one____prob_prob1_action0,pr_one____prob_rwd1_action1,pr_one____prob_rwd1_action0,sr_one____prob_prob1_action1,sr_one____prob_prob1_action0,sr_one____prob_rwd1_action1,sr_one____prob_rwd1_action0,pr_one____prob_prob2_action1,pr_one____prob_prob2_action0,pr_one____prob_rwd2_action1,pr_one____prob_rwd2_action0,sr_one____prob_prob2_action1,sr_one____prob_prob2_action0,sr_one____prob_rwd2_action1,sr_one____prob_rwd2_action0,pr_one____prob_prob3_action1,pr_one____prob_prob3_action0,pr_one____prob_rwd3_action1,pr_one____prob_rwd3_action0,sr_one____prob_prob3_action1,sr_one____prob_prob3_action0,sr_one____prob_rwd3_action1,sr_one____prob_rwd3_action0,sub_num,choices
595,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1.0
596,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1.0
597,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.0
598,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.0
599,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1.0
600,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
601,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
602,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.0
603,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
604,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.0
605,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.0
606,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.0
607,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
608,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.0
609,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
610,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
611,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.0
612,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0
613,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1.0
614,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0
615,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0
616,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0
617,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0
618,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1.0
619,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0
620,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0
621,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1.0
622,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1.0
623,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0
624,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.0
625,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1.0
626,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.0
627,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.0
628,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1.0
629,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1.0
630,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1.0
631,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.0
632,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1.0
633,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.0
634,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1.0
635,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.0
636,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.0
637,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1.0
638,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.0
639,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1.0
640,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.0
641,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1.0
642,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.0
643,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1.0
644,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.0
645,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1.0
646,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1.0
647,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1.0
648,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1.0
649,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0
650,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1.0
651,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0
652,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0
653,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0
654,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1.0
655,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0
656,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1.0
657,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0
658,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0
659,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1.0
660,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.0
