consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action.rt,click_action_2.keys,click_action_2.corr,click_action_2.rt,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_3.keys,resp4_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2,key_resp_3.keys,key_resp_3.rt,key_resp_12.keys,key_resp_12.rt,key_resp_15.keys,key_resp_15.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,key_resp_36.keys,key_resp_36.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,r4_num,r5,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_reval_choice_2.keys,transition_reval_choice_2.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.4341,,0,276,276,276,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.4928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.7617,,0,277,277,277,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.6409,,0,278,278,278,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.3098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.6255,1,0,279,279,279,1,trident.png,bell.png,train.png,1,2,4.7447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,2.0489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.4599,,0,280,280,280,1,trident.png,bell.png,train.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.8291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.4282,,0,281,281,281,1,planet.png,bell.png,tophat.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.3936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3281,,0,282,282,282,1,planet.png,bell.png,train.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.5341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3918,,0,283,283,283,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.3856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3914,,0,284,284,284,1,planet.png,tree.png,north.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.5297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2849,,0,285,285,285,1,planet.png,bell.png,tophat.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,1.2578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3855,,0,286,286,286,1,planet.png,tree.png,snorkel.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.3369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2166,,0,287,287,287,1,planet.png,tree.png,snorkel.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.3678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.4599,,0,288,288,288,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.2242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.2914,,0,289,289,289,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.75,,0,290,290,290,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.7843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.4259,,0,291,291,291,1,planet.png,tree.png,north.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.4702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3992,,0,292,292,292,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.3336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.593,,0,293,293,293,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.2978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.4146,,0,294,294,294,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.2605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3272,,0,295,295,295,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3055,,0,296,296,296,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3179,,0,297,297,297,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3129,,0,298,298,298,1,trident.png,tree.png,north.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3064,,0,299,299,299,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3364,,0,300,300,300,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2643,,0,301,301,301,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d46ac9623a1260018201bf8,001,2023-06-20_09h49.57.134,study5_pr_2,2022.2.5,MacIntel,120.0048002,5d46ac9623a1260018201bf8,64914e7f1a93034d46bc574b,64915a0b89449db9d62d1dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.2869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
