sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment
5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1.0,1.0,1.049,0.3865,8,2.0,0,5
5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0.0,2.88,0.816,5,1.0,1,5
5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0.0,1.587,0.816,6,2.0,1,5
5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0.0,3.307,0.816,7,3.0,0,5
5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0.0,1.162,0.816,8,0.0,0,5
5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1.0,1.0,2.3933,0.32925,1,1.0,0,5
5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1.0,1.0,0.5588,0.32925,2,2.0,1,5
5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1.0,1.0,1.0012,0.32925,3,3.0,1,5
5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1.0,1.0,0.6667,0.32925,4,0.0,0,5
5study5_pr_2_2023-06-22_15h59.38.336.csv,1.0,0.5,1.0,0.5,3.4267,0.3009,3,3.0,1,5
5study5_pr_2_2023-06-22_15h59.38.336.csv,1.0,0.5,1.0,0.5,2.4113,0.3009,5,1.0,1,5
5study5_pr_2_2023-06-22_15h59.38.336.csv,1.0,0.5,1.0,0.5,3.0078,0.3009,7,0.0,1,5
5study5_pr_2_2023-06-22_15h59.38.336.csv,1.0,0.5,1.0,0.5,1.9559,0.3009,8,2.0,1,5
5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1.0,1.0,1.4932,0.483,1,0.0,1,5
5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1.0,1.0,0.9576,0.483,3,2.0,0,5
5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1.0,1.0,0.7502,0.483,4,1.0,1,5
5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1.0,1.0,0.2834,0.483,8,3.0,0,5
5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1.0,1.0,3.7383,0.6011,1,1.0,1,5
5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1.0,1.0,1.1202,0.6011,2,3.0,0,5
5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1.0,1.0,0.4572,0.6011,5,0.0,1,5
5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1.0,1.0,0.5528,0.6011,7,2.0,0,5
5ef08aa7177a735c78ffbf40_study5_pr_2_2023-06-22_15h41.45.288.csv,0.6666666666666666,0.3333333333333333,0.5,0.25,1.2342,0.5847,3,2.0,1,5
5ef08aa7177a735c78ffbf40_study5_pr_2_2023-06-22_15h41.45.288.csv,0.6666666666666666,0.3333333333333333,0.5,0.25,6.7002,0.5847,4,0.0,1,5
61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1.0,0.75,5.722,0.6174999999999999,1,1.0,0,5
61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1.0,0.75,0.052,0.6174999999999999,5,0.0,1,5
61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1.0,0.75,0.085,0.6174999999999999,6,3.0,1,5
61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1.0,0.75,0.054,0.6174999999999999,8,2.0,0,5
5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1.0,0.5,0.554,0.384,2,2.0,1,5
5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1.0,0.5,1.711,0.384,6,1.0,0,5
5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1.0,0.5,0.775,0.384,7,3.0,1,5
5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1.0,0.5,0.706,0.384,8,0.0,0,5
609c6cc79875c8f0ba5d2242_study5_pr_2_2023-06-22_15h20.19.865.csv,1.0,1.0,0.5,0.25,1.521,0.834,5,3.0,1,5
609c6cc79875c8f0ba5d2242_study5_pr_2_2023-06-22_15h20.19.865.csv,1.0,1.0,0.5,0.25,0.368,0.834,8,0.0,1,5
5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1.0,0.9497,0.2218,1,0.0,1,5
5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1.0,0.9703,0.2218,2,1.0,0,5
5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1.0,0.6387,0.2218,4,2.0,0,5
5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1.0,0.1535,0.2218,5,3.0,1,5
5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1.0,0.0,1.5244,0.7838,2,2.0,1,5
5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1.0,0.0,1.1966,0.7838,3,1.0,1,5
5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1.0,0.0,0.9882,0.7838,5,0.0,1,5
5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1.0,0.0,0.7798,0.7838,6,3.0,0,5
5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0.0,2.1831,0.82355,3,3.0,1,5
5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0.0,6.2868,0.82355,4,0.0,1,5
5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0.0,1.3353,0.82355,5,1.0,0,5
5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0.0,1.1673,0.82355,7,2.0,0,5
641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0.0,2.7612,0.65115,2,2.0,0,5
641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0.0,0.6399,0.65115,3,1.0,1,5
641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0.0,5.805,0.65115,5,3.0,1,5
641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0.0,1.9062,0.65115,7,0.0,1,5
5study5_pr_2_2023-06-22_16h13.32.277.csv,1.0,1.0,0.5,0.5,0.4014,0.33315,6,1.0,1,5
5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1.0,0.5,7.2348,0.7342,1,2.0,1,5
5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1.0,0.5,2.0925,0.7342,2,3.0,0,5
5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1.0,0.5,1.7641,0.7342,5,0.0,0,5
5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1.0,0.5,0.4091,0.7342,7,1.0,1,5
5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1.0,1.0,3.1276,0.49865,1,2.0,1,5
5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1.0,1.0,2.059,0.49865,3,1.0,1,5
5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1.0,1.0,1.0019,0.49865,5,0.0,1,5
5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1.0,1.0,0.9716,0.49865,7,3.0,0,5
5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1.0,0.5,0.3388,0.47419999999999995,4,0.0,1,5
5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1.0,0.5,0.3025,0.47419999999999995,5,2.0,1,5
5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1.0,0.5,0.2344,0.47419999999999995,7,1.0,1,5
5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1.0,0.5,1.3059,0.47419999999999995,8,3.0,0,5
5study5_pr_2_2023-06-22_21h20.50.735.csv,1.0,0.25,0.75,0.0,8.7716,1.4168500000000002,4,2.0,1,5
5study5_pr_2_2023-06-22_21h20.50.735.csv,1.0,0.25,0.75,0.0,2.2276,1.4168500000000002,8,1.0,1,5
63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1.0,0.0,0.5171,0.3808,2,2.0,1,5
63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1.0,0.0,1.4336,0.3808,4,1.0,0,5
63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1.0,0.0,0.4706,0.3808,6,0.0,1,5
63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1.0,0.0,0.9019,0.3808,8,3.0,0,5
5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1.0,1.0,0.5837,0.2575,3,3.0,0,5
5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1.0,1.0,1.2525,0.2575,5,0.0,1,5
5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1.0,1.0,0.5005,0.2575,6,1.0,1,5
5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1.0,1.0,0.5531,0.2575,7,2.0,0,5
642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1.0,0.0,9.5433,0.5267999999999999,1,1.0,1,5
642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1.0,0.0,1.3474,0.5267999999999999,2,0.0,1,5
642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1.0,0.0,2.2346,0.5267999999999999,5,2.0,0,5
642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1.0,0.0,1.6036,0.5267999999999999,8,3.0,1,5
5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,0.75,0.75,1.0,1.2599,0.4403,2,3.0,0,5
5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,0.75,0.75,1.0,0.9945,0.4403,4,5.0,1,5
5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,0.75,0.75,1.0,1.7867,0.4403,9,1.0,1,5
