,consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,click_action_2.rt,resp4.rt,resp4_3.keys,resp4_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2,key_resp_3.keys,key_resp_3.rt,key_resp_12.keys,key_resp_12.rt,key_resp_15.keys,key_resp_15.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,key_resp_36.keys,key_resp_36.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,r4_num,r5,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_reval_choice_2.keys,transition_reval_choice_2.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
501,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.484,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,247.0,247.0,247.0,1.0,trident.png,tree.png,snorkel.png,1.0,8.0,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.611,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,248.0,248.0,248.0,1.0,trident.png,fox.png,hammer.png,1.0,2.0,0.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.875,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,249.0,249.0,249.0,1.0,planet.png,bell.png,tophat.png,9.0,8.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.589,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,250.0,250.0,250.0,1.0,trident.png,tree.png,snorkel.png,1.0,8.0,1.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.567,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,9.0,0.0,251.0,251.0,251.0,1.0,trident.png,tree.png,snorkel.png,1.0,8.0,0.692,3.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,252.0,252.0,252.0,1.0,planet.png,tree.png,north.png,9.0,2.0,0.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.937,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,253.0,253.0,253.0,1.0,planet.png,bell.png,train.png,9.0,2.0,0.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.768,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,254.0,254.0,254.0,1.0,trident.png,fox.png,apple.png,1.0,8.0,1.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.881,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,255.0,255.0,255.0,1.0,trident.png,tree.png,snorkel.png,1.0,8.0,0.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.551,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,256.0,256.0,256.0,1.0,trident.png,fox.png,hammer.png,1.0,2.0,0.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.179,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,257.0,257.0,257.0,1.0,planet.png,bell.png,tophat.png,9.0,8.0,0.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.087,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,258.0,258.0,258.0,1.0,planet.png,bell.png,tophat.png,9.0,8.0,1.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.09,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,259.0,259.0,259.0,1.0,trident.png,fox.png,apple.png,1.0,8.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.824,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,260.0,260.0,260.0,1.0,trident.png,fox.png,hammer.png,1.0,2.0,0.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.568,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,261.0,261.0,261.0,1.0,trident.png,fox.png,hammer.png,1.0,2.0,0.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.604,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,262.0,262.0,262.0,1.0,trident.png,fox.png,apple.png,1.0,8.0,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.585,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,263.0,263.0,263.0,1.0,trident.png,fox.png,hammer.png,1.0,2.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.481,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,264.0,264.0,264.0,1.0,trident.png,tree.png,snorkel.png,1.0,8.0,0.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.551,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,265.0,265.0,265.0,1.0,trident.png,tree.png,snorkel.png,1.0,8.0,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.07,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,266.0,266.0,266.0,1.0,planet.png,unicorn.png,window.png,9.0,8.0,1.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.804,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,267.0,267.0,267.0,1.0,planet.png,tree.png,north.png,9.0,2.0,0.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.922,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,268.0,268.0,268.0,1.0,planet.png,bell.png,train.png,9.0,2.0,0.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.734,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,269.0,269.0,269.0,1.0,trident.png,bell.png,tophat.png,1.0,8.0,1.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.617,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,270.0,270.0,270.0,1.0,trident.png,tree.png,north.png,1.0,2.0,0.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.638,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,271.0,271.0,271.0,1.0,trident.png,bell.png,train.png,1.0,2.0,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.605,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,,,,,,,,,,,,,,,Louise,1,2023-06-22_15h52.12.465,study5_pr_2,2022.2.5,MacIntel,29.41176471,647c948b332d16c3579c4c9c,64944c9a5850536c27178b39,649451b84d22016665f2da2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,0.0,272.0,272.0,272.0,1.0,planet.png,tree.png,snorkel.png,9.0,8.0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
