Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
637decef6d4f250d9971be1b,5fc4aaf87e22685e9e8e5c8f,APPROVED,2022-11-23T09:50:39.590000Z,2022-11-23T11:23:36.686000Z,2022-11-28T10:00:38.157000Z,2022-11-23T11:23:37.067000Z,5578,C1EI1MLP,786,"English, Italian, Russian, Spanish, Ukrainian",28,Female,Mixed,Ukraine,Italy,Ukraine,Italian,No,Part-Time,Not Applicable
637decf01bfc746493bccdcf,6102a52c8a4ed0d104d68a15,APPROVED,2022-11-23T09:50:46.852000Z,2022-11-23T11:46:43.566000Z,2022-11-28T10:00:38.263000Z,2022-11-23T11:46:43.896000Z,6957,C1EI1MLP,530,"English, Afrikaans",34,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,Not Applicable
637decf0b687bff21b2b492c,5a38d56e50833c0001eeacf3,APPROVED,2022-11-23T09:50:42.378000Z,2022-11-23T11:38:32.180000Z,2022-11-28T10:00:38.630000Z,2022-11-23T11:38:32.511000Z,6470,C1EI1MLP,1391,English,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
637decf0dabbe83d35cd7c8f,5f591c6d75be841230aa6ced,APPROVED,2022-11-23T09:50:40.236000Z,2022-11-23T11:29:30.628000Z,2022-11-28T10:00:38.731000Z,2022-11-23T11:29:31.113000Z,5931,C1EI1MLP,380,"English, Polish",23,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637decf12daed6366a1a13d0,601d1b8bca9e070519cdb841,APPROVED,2022-11-23T09:53:16.360000Z,2022-11-23T11:28:57.748000Z,2022-11-28T10:00:38.839000Z,2022-11-23T11:28:58.164000Z,5742,C1EI1MLP,84,"Afrikaans, English",27,Male,White,South Africa,South Africa,South Africa,Afrikaans,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637decf135994f80efd7df24,6165cce4ebbd0d82c75e40fc,APPROVED,2022-11-23T09:52:27.031000Z,2022-11-23T11:29:42.167000Z,2022-11-28T10:00:38.944000Z,2022-11-23T11:29:42.530000Z,5836,C1EI1MLP,191,English,29,Male,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking),Not Applicable
637decf16791e8b1fd2f0be4,5fe230ee29598a57972db630,APPROVED,2022-11-23T09:52:12.375000Z,2022-11-23T12:37:40.476000Z,2022-11-28T10:00:39.054000Z,2022-11-23T12:37:40.918000Z,9929,C1EI1MLP,1013,"English, Italian",31,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,Not Applicable
637decf1fbf6b180fc6165dd,5d0ba121619661001a7f4fe6,APPROVED,2022-11-23T09:50:41.083000Z,2022-11-23T11:36:21.073000Z,2022-11-28T10:00:39.156000Z,2022-11-23T11:36:21.386000Z,6340,C1EI1MLP,463,"Greek, English, Spanish",29,Male,Mixed,Greece,Greece,Greece,Greek,Yes,Full-Time,Not Applicable
637decf22e0b85a10c571597,6318b92c7b39fed36c4514a8,APPROVED,2022-11-23T09:51:04.454000Z,2022-11-23T11:23:06.234000Z,2022-11-28T10:00:39.259000Z,2022-11-23T11:23:06.627000Z,5522,C1EI1MLP,231,"Turkish, English",30,Male,Other,Turkey,United Kingdom,Turkey,Turkish,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637decf29daf5cff44319233,5b992a5224a3450001fa3454,APPROVED,2022-11-23T09:50:42.550000Z,2022-11-23T11:34:00.782000Z,2022-11-28T10:00:39.372000Z,2022-11-23T11:34:01.237000Z,6199,C1EI1MLP,664,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637decf31bfc746493bccdd0,5e1b2b3e4a955b350b1e0a63,APPROVED,2022-11-23T09:50:48.233000Z,2022-11-23T11:56:25.536000Z,2022-11-28T10:00:39.475000Z,2022-11-23T11:56:25.875000Z,7538,C1EI1MLP,2708,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
637decf3bbe7e3d111df70b4,5e19961e1b8014222555c3b2,APPROVED,2022-11-23T09:50:43.346000Z,2022-11-23T11:32:15.440000Z,2022-11-28T10:00:39.579000Z,2022-11-23T11:32:15.927000Z,6093,C1EI1MLP,1296,English,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Unemployed (and job seeking),Not Applicable
637decf3d374a1f80f319233,5de00d05988d7c0877eaa15a,APPROVED,2022-11-23T09:50:43.916000Z,2022-11-23T12:17:24.353000Z,2022-11-28T10:00:39.678000Z,2022-11-23T12:17:24.827000Z,8801,C1EI1MLP,437,"English, Hungarian",28,Male,DATA_EXPIRED,Hungary,Hungary,Hungary,Hungarian,No,Due to start a new job within the next month,Not Applicable
637decf3e13949ccdefa0d02,6136266c04528ef90b95faa5,APPROVED,2022-11-23T09:50:49.176000Z,2022-11-23T10:50:39.423000Z,2022-11-28T10:00:39.783000Z,2022-11-23T10:50:39.772000Z,3591,C1EI1MLP,510,"Afrikaans, English",41,Male,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time,Not Applicable
637decf434ac2edd206165e1,5fbfe145e52a44000a9c2966,APPROVED,2022-11-23T09:57:42.710000Z,2022-11-23T11:38:39.799000Z,2022-11-28T10:00:39.883000Z,2022-11-23T11:38:40.159000Z,6058,C1EI1MLP,1084,"English, Spanish",34,Male,White,Spain,Spain,Spain,Spanish,No,Unemployed (and job seeking),Not Applicable
637decf449a74fb5e54e4417,595ceea8dd044900012ce64a,APPROVED,2022-11-23T09:50:49.730000Z,2022-11-23T11:41:47.814000Z,2022-11-28T10:00:39.990000Z,2022-11-23T11:41:48.237000Z,6659,C1EI1MLP,2405,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637decf485f7209f48a236eb,5aad68f74ea21d000101c20c,APPROVED,2022-11-23T09:51:02.639000Z,2022-11-23T12:08:54.904000Z,2022-11-28T10:00:40.093000Z,2022-11-23T12:08:55.285000Z,8273,C1EI1MLP,2867,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
637decf4de287134b5a236e7,63174af7d57182f9bf90c094,APPROVED,2022-11-23T09:50:47.753000Z,2022-11-23T11:33:46.356000Z,2022-11-28T10:00:40.210000Z,2022-11-23T11:33:46.797000Z,6179,C1EI1MLP,2157,"English, French, Spanish",43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
637decf58bbf979815191726,61333a6aeba7e6f02294f861,APPROVED,2022-11-23T09:50:45.200000Z,2022-11-23T11:23:32.358000Z,2022-11-28T10:00:40.317000Z,2022-11-23T11:23:32.768000Z,5568,C1EI1MLP,852,"English, French",39,Male,White,France,France,France,French,No,Full-Time,Not Applicable
637decf5ce8f35bae16c7b6e,60a50457d02bfc23c02d4717,APPROVED,2022-11-23T09:51:37.828000Z,2022-11-23T11:35:24.779000Z,2022-11-28T10:00:40.417000Z,2022-11-23T11:35:25.686000Z,6227,C1EI1MLP,546,English,28,Female,DATA_EXPIRED,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637decf5dbeea9027a319233,5fa25dd28b0f6842755417f3,APPROVED,2022-11-23T09:50:45.670000Z,2022-11-23T11:23:50.484000Z,2022-11-28T10:00:40.520000Z,2022-11-23T11:23:51.073000Z,5585,C1EI1MLP,137,"English, German, Polish",21,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time,Not Applicable
637decf6157b2dc9772f0be5,5f009c12dac7c81b0e9c0d06,APPROVED,2022-11-23T09:50:46.846000Z,2022-11-23T11:35:47.648000Z,2022-11-28T10:00:40.622000Z,2022-11-23T11:35:48.122000Z,6301,C1EI1MLP,702,"Polish, English",38,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,Not Applicable
637decf6d9cfba7401319231,5e31a1526ef37a1879a94441,APPROVED,2022-11-23T09:50:48.760000Z,2022-11-23T11:23:35.544000Z,2022-11-28T10:00:40.729000Z,2022-11-23T11:23:36.090000Z,5567,C1EI1MLP,2367,English,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637decf74985f353abe4933e,5c976a80bfb5690001eeeb84,APPROVED,2022-11-23T09:50:47.087000Z,2022-11-23T11:43:43.225000Z,2022-11-28T10:00:40.845000Z,2022-11-23T11:43:43.632000Z,6777,C1EI1MLP,975,"Greek, English, Italian",58,Male,White,Greece,Greece,Greece,Greek,No,Full-Time,Not Applicable
637decf77c12c8a787d7df26,5db1bba0e20f58000b8717f6,APPROVED,2022-11-23T09:50:47.320000Z,2022-11-23T11:59:13.433000Z,2022-11-28T10:00:40.944000Z,2022-11-23T11:59:14.149000Z,7707,C1EI1MLP,664,"English, Greek",27,Male,White,Greece,Greece,Greece,Greek,No,Full-Time,Not Applicable
637decf79e0f56c6fd82c80f,5fa9628fcfe3fe0d2fd65062,APPROVED,2022-11-23T09:51:09.005000Z,2022-11-23T11:46:23.865000Z,2022-11-28T10:00:41.044000Z,2022-11-23T11:46:24.272000Z,6915,C1EI1MLP,597,"Afrikaans, English",50,Female,Asian,South Africa,South Africa,South Africa,English,No,Part-Time,Not Applicable
637decf80b05c2bddc7fe715,5d31c6bac88f0e00164c3ccb,APPROVED,2022-11-23T09:55:20.243000Z,2022-11-23T11:25:12.188000Z,2022-11-28T10:00:41.151000Z,2022-11-23T11:25:12.547000Z,5392,C1EI1MLP,1016,"English, Polish",33,Male,DATA_EXPIRED,United Kingdom,Poland,Poland,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637decf849a74fb5e54e441a,601af58d7a38a0411f4605c9,APPROVED,2022-11-23T09:50:48.463000Z,2022-11-23T11:31:44.600000Z,2022-11-28T10:00:41.257000Z,2022-11-23T11:31:45.394000Z,6057,C1EI1MLP,116,"English, Polish",27,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637decf89a41d11eb729090d,62ea83ca983737891e4a162f,APPROVED,2022-11-23T09:51:03.505000Z,2022-11-23T11:16:35.438000Z,2022-11-28T10:00:41.375000Z,2022-11-23T11:16:35.821000Z,5132,C1EI1MLP,419,English,30,Male,White,Australia,United Kingdom,Australia,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637decf8ecaef9d6386a8f56,5ea1965fc546e204bb568292,APPROVED,2022-11-23T09:50:48.222000Z,2022-11-23T11:23:32.025000Z,2022-11-28T10:00:41.481000Z,2022-11-23T11:23:32.453000Z,5564,C1EI1MLP,787,"English, Italian, French",33,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,Not Applicable
637decf956c0e3ad2428ae83,608254e72addda3937fd934b,APPROVED,2022-11-23T09:52:00.121000Z,2022-11-23T11:33:46.872000Z,2022-11-28T10:00:41.585000Z,2022-11-23T11:33:47.244000Z,6107,C1EI1MLP,756,"Arabic, Chinese, English, Dutch, German, Italian, Japanese, Portuguese, Polish, Russian, Spanish, French, Korean, Turkish, Hindi, Swedish, Punjabi, Thai, Greek, Hebrew, Danish, Czech, Cantonese, Mandarin, Vietnamese, Indonesian",35,Male,Other,DATA_EXPIRED,Australia,Australia,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637decf96791e8b1fd2f0be9,5efa4a03f317f187634fb535,APPROVED,2022-11-23T09:50:49.855000Z,2022-11-23T12:09:38.339000Z,2022-11-28T10:00:41.703000Z,2022-11-23T12:09:38.910000Z,8329,C1EI1MLP,657,"English, Polish",26,Male,White,Poland,Poland,Poland,Polish,No,Due to start a new job within the next month,Not Applicable
637decf9b687bff21b2b4931,60a0dfc6f9936b0d30dfea15,APPROVED,2022-11-23T09:51:03.075000Z,2022-11-23T11:26:34.030000Z,2022-11-28T10:00:41.803000Z,2022-11-23T11:26:35.349000Z,5731,C1EI1MLP,1010,"English, Greek, German",34,Male,White,Greece,Greece,Greece,Greek,Yes,Full-Time,Not Applicable
637decf9f6cf436ede191726,5f1bf7bb9f48184274051108,APPROVED,2022-11-23T09:50:49.273000Z,2022-11-23T11:29:00.010000Z,2022-11-28T10:00:41.906000Z,2022-11-23T11:29:00.356000Z,5891,C1EI1MLP,1147,"French, English, Spanish",49,Male,White,France,Ireland,France,French,No,Full-Time,Not Applicable
637ded205da54bcf37fa0d05,61645fccc9e03464d67350e7,APPROVED,2022-11-23T09:52:05.676000Z,2022-11-23T11:46:48.548000Z,2022-11-28T10:00:42.009000Z,2022-11-23T11:46:48.972000Z,6883,C1EI1MLP,338,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637ded55168f3302f61b623c,5d68c8aa40524c00189e8ac2,APPROVED,2022-11-23T09:52:21.622000Z,2022-11-23T12:00:22.507000Z,2022-11-28T10:00:42.109000Z,2022-11-23T12:00:22.858000Z,7681,C1EI1MLP,3451,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
637ded639892f37becdd9e76,5789972670c76a00012433b3,APPROVED,2022-11-23T09:52:35.832000Z,2022-11-23T11:31:33.175000Z,2022-11-28T10:00:42.211000Z,2022-11-23T11:31:33.552000Z,5938,C1EI1MLP,1728,"English, Spanish",42,Female,White,Spain,Spain,Spain,Spanish,No,Full-Time,Not Applicable
637ded97de287134b5a236f5,5d00bb3b51669b000136a986,APPROVED,2022-11-23T09:53:31.891000Z,2022-11-23T11:52:18.604000Z,2022-11-28T10:00:42.312000Z,2022-11-23T11:52:19.019000Z,7127,C1EI1MLP,1055,"English, Polish, Czech, Russian, Slovenian",42,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,Not Applicable
637ded9e070113f3272f0bf6,5e999ce87c90241d0009d8c5,APPROVED,2022-11-23T09:53:34.513000Z,2022-11-23T11:34:23.319000Z,2022-11-28T10:00:42.411000Z,2022-11-23T11:34:23.648000Z,6049,C1EI1MLP,462,"English, French, Italian, Polish, Spanish",29,Female,White,Poland,Poland,Poland,Polish,Yes,Full-Time,Not Applicable
637dee3cf783649704616607,617406fbfced12169896d158,APPROVED,2022-11-23T09:57:58.530000Z,2022-11-23T11:33:01.924000Z,2022-11-28T10:00:42.515000Z,2022-11-23T11:33:02.449000Z,5704,C1EI1MLP,1966,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
637def5c9d959f84750c7e57,610a5da4bc12c2340a6a0051,APPROVED,2022-11-23T10:06:37.289000Z,2022-11-23T12:04:31.466000Z,2022-11-28T10:00:42.619000Z,2022-11-23T12:04:31.860000Z,7075,C1EI1MLP,446,"English, Afrikaans",31,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time,Not Applicable
637def5cde287134b5a23715,5de42a01a7cb2401ccc682c3,APPROVED,2022-11-23T10:01:00.179000Z,2022-11-23T12:56:30.014000Z,2022-11-28T10:00:42.724000Z,2022-11-23T12:56:30.489000Z,10530,C1EI1MLP,1161,"Polish, English",33,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,Not Applicable
637defcedbeea9027a31926f,591a1f4800a5650001276188,APPROVED,2022-11-23T10:02:54.107000Z,2022-11-23T11:37:38.390000Z,2022-11-28T10:00:42.825000Z,2022-11-23T11:37:38.880000Z,5685,C1EI1MLP,2257,"English, German",40,Male,White,Germany,Germany,Germany,German,No,Full-Time,Not Applicable
637df01a59e122aa7c6a8f90,60e07fb75b201859ff688f91,APPROVED,2022-11-23T10:04:39.670000Z,2022-11-23T11:33:00.215000Z,2022-11-28T10:00:42.927000Z,2022-11-23T11:33:00.727000Z,5301,C1EI1MLP,453,"Afrikaans, English",22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),Not Applicable
637dfade7cf37b4dd5d9e1c5,60b8db5feb283b86cce8de9f,APPROVED,2022-11-23T10:56:39.871000Z,2022-11-23T12:27:53.535000Z,2022-11-28T10:00:43.030000Z,2022-11-23T12:27:53.919000Z,5474,C1EI1MLP,553,"English, Hungarian",32,Male,White,Hungary,Hungary,Hungary,Hungarian,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637dfc212396fa155c969c06,616c3cbc9f45e7120b08bad6,APPROVED,2022-11-23T10:55:34.361000Z,2022-11-23T12:55:55.309000Z,2022-11-28T10:00:43.133000Z,2022-11-23T12:55:55.701000Z,7221,C1EI1MLP,485,"Latvian, English",34,Male,White,Latvia,Latvia,Latvia,Latvian,DATA_EXPIRED,Full-Time,Not Applicable
637dfc9b6050b3079dc681a0,5b8c8e7d0c740e00019d55c3,APPROVED,2022-11-23T10:58:26.199000Z,2022-11-23T12:42:52.295000Z,2022-11-28T10:00:43.236000Z,2022-11-23T12:42:52.752000Z,6267,C1EI1MLP,1875,"English, Spanish",38,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637e1f1be2e1f95dba500c29,58ae2cb09e040a000139af76,APPROVED,2022-11-23T13:24:45.581000Z,2022-11-23T15:10:13.064000Z,2022-11-28T10:00:43.346000Z,2022-11-23T15:10:13.429000Z,6328,C1EI1MLP,1589,"English, Tamil",31,Male,Asian,Sri Lanka,United Kingdom,Sri Lanka,English,No,Full-Time,Not Applicable
637e272a3688f96707b377ef,60087e9189ddb34b79b08be5,APPROVED,2022-11-23T13:59:06.494000Z,2022-11-23T16:55:35.398000Z,2022-11-28T10:00:43.451000Z,2022-11-23T16:55:47.828000Z,10589,C1EI1MLP,1117,"Polish, German, English, French, Italian",46,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637cbb342d06e48d461bd423,609568823ff056b77e565445,APPROVED,2022-11-22T12:06:12.323000Z,2022-11-22T14:36:38.065000Z,2022-11-23T07:12:33.281000Z,2022-11-22T14:36:38.776603Z,9026,C1EI1MLP,163,"Italian, English",23,Male,White,Italy,Italy,Italy,Italian,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",
637cbb3612c0cb187d1bd473,5f42e037b2f15d1424da5187,APPROVED,2022-11-22T12:06:14.092000Z,2022-11-22T14:51:05.374000Z,2022-11-23T07:12:32.298000Z,2022-11-22T14:51:05.743694Z,9892,C1EI1MLP,313,"Estonian, English",29,Female,White,Estonia,Estonia,Estonia,Estonian,No,Full-Time,
637cbb40b95ea2ebd5b8c6e0,5c90ca85283c32001673f991,APPROVED,2022-11-22T12:06:24.598000Z,2022-11-22T15:03:21.135000Z,2022-11-23T07:12:30.944000Z,2022-11-22T15:03:21.512873Z,10617,C1EI1MLP,124,"Turkish, Greek, English",23,Male,White,Greece,Poland,Greece,Turkish,Yes,DATA_EXPIRED,
637ce6b065bfa29ebd340ff6,5ff4a242cbe069bc27d9278b,APPROVED,2022-11-22T15:11:44.222000Z,2022-11-22T17:37:45.103000Z,2022-11-23T07:12:30.174000Z,2022-11-22T17:37:46.244542Z,8761,C1EI1MLP,644,"English, Italian",45,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,
637cefc299c32d95b08c9f3e,5974ce5364b35a00019dd811,APPROVED,2022-11-22T15:51:03.469000Z,2022-11-22T15:54:24.970000Z,2022-11-23T07:13:21.435000Z,2022-11-22T15:54:25.371526Z,202,NOCODE,826,"English, French",23,Male,White,France,France,France,French,No,Full-Time,
637cbb16d61a167b1a4fc262,6141fca56dc32e74a5718c26,TIMED-OUT,2022-11-22T12:05:48.012000Z,,,,45640189,,72,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637cbb28304f1d0e81fe279c,613c7ae5931b81c5eeb7f11d,RETURNED,2022-11-22T12:06:00.620000Z,,,,,,104,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637cee82c8e15c37ba8baa18,6047ff03cb24e712c17514b7,RETURNED,2022-11-22T15:45:06.322000Z,,,,,,440,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637cbb342d06e48d461bd423,609568823ff056b77e565445,APPROVED,2022-11-22T12:06:12.323000Z,2022-11-22T14:36:38.065000Z,2022-11-23T07:12:33.281000Z,2022-11-22T14:36:38.776000Z,9026,C1EI1MLP,464,"Italian, English",24,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking),Not Applicable
637cbb3612c0cb187d1bd473,5f42e037b2f15d1424da5187,APPROVED,2022-11-22T12:06:14.092000Z,2022-11-22T14:51:05.374000Z,2022-11-23T07:12:32.298000Z,2022-11-22T14:51:05.743000Z,9892,C1EI1MLP,668,"Estonian, English",31,Female,White,Estonia,Estonia,Estonia,Estonian,Yes,Part-Time,Not Applicable
637cbb40b95ea2ebd5b8c6e0,5c90ca85283c32001673f991,APPROVED,2022-11-22T12:06:24.598000Z,2022-11-22T15:03:21.135000Z,2022-11-23T07:12:30.944000Z,2022-11-22T15:03:21.512000Z,10617,C1EI1MLP,162,"Greek, Turkish, English",24,Male,White,Greece,Poland,Greece,Turkish,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637ce6b065bfa29ebd340ff6,5ff4a242cbe069bc27d9278b,APPROVED,2022-11-22T15:11:44.222000Z,2022-11-22T17:37:45.103000Z,2022-11-23T07:12:30.174000Z,2022-11-22T17:37:46.244000Z,8761,C1EI1MLP,1379,"English, Italian",47,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,Not Applicable
637cefc299c32d95b08c9f3e,5974ce5364b35a00019dd811,APPROVED,2022-11-22T15:51:03.469000Z,2022-11-22T15:54:24.970000Z,2022-11-23T07:13:21.435000Z,2022-11-22T15:54:25.371000Z,202,763C1391,1654,"English, French",25,Male,White,France,France,France,French,No,Full-Time,Not Applicable
