"X","sub","pr_raw","bias_highbaserate","pre_map_change","post_map_change","rt_planning_pr","median_RT_actionselection","trial_num","planning_q","PR_individual_answers","experiment","log_rt_planning","PR"
445,"61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv",0.5,0.5,1,1,0.5344,0.6016,6,3,1,2,-0.11844815,-0.353938839889073
446,"5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv",0.25,0.5,1,1,1.8096,0.5415,2,2,0,2,1.206518039,-1.28654424324277
447,"5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv",0.25,0.5,1,1,0.5428,0.5415,3,3,0,2,0.002397862,-1.28654424324277
448,"5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv",0.25,0.5,1,1,1.5478,0.5415,5,1,0,2,1.05024678,-1.28654424324277
449,"5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv",0.25,0.5,1,1,0.4683,0.5415,6,0,1,2,-0.14523395,-1.28654424324277
450,"5study5_pr_2_2023-06-22_11h29.03.228.csv",0.5,0.5,1,1,0.7841,0.4793,3,1,0,2,0.492209857,-0.353938839889073
451,"5study5_pr_2_2023-06-22_11h29.03.228.csv",0.5,0.5,1,1,0.85,0.4793,4,0,1,2,0.572909643,-0.353938839889073
452,"5study5_pr_2_2023-06-22_11h29.03.228.csv",0.5,0.5,1,1,0.1523,0.4793,7,3,1,2,-1.146474446,-0.353938839889073
453,"5study5_pr_2_2023-06-22_11h29.03.228.csv",0.5,0.5,1,1,0.2919,0.4793,8,2,0,2,-0.495915428,-0.353938839889073
454,"5study5_pr_2_2023-06-22_15h00.28.492.csv",0.25,0.5,1,1,7.681,0.934,1,2,0,2,2.107028588,-1.28654424324277
455,"5study5_pr_2_2023-06-22_15h00.28.492.csv",0.25,0.5,1,1,0.402,0.934,5,1,0,2,-0.84302435,-1.28654424324277
456,"5study5_pr_2_2023-06-22_15h00.28.492.csv",0.25,0.5,1,1,0.506,0.934,6,3,1,2,-0.612939769,-1.28654424324277
457,"5study5_pr_2_2023-06-22_15h00.28.492.csv",0.25,0.5,1,1,1.568,0.934,8,0,0,2,0.518079763,-1.28654424324277
458,"5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv",0.75,0.5,1,1,1.568,0.3667,1,1,1,2,1.453012126,0.578666563464624
459,"5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv",0.75,0.5,1,1,5.0391,0.3667,3,0,1,2,2.620438699,0.578666563464624
460,"5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv",0.75,0.5,1,1,1.9697,0.3667,4,3,1,2,1.681092451,0.578666563464624
461,"5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv",0.75,0.5,1,1,0.3857,0.3667,7,2,0,2,0.05051579,0.578666563464624
462,"6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv",0.5,0.5,1,0.25,5.8688,0.8223,1,2,1,2,1.965300171,-0.353938839889073
463,"6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv",0.5,0.5,1,0.25,2.9867,0.8223,4,3,1,2,1.289819086,-0.353938839889073
464,"6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv",0.5,0.5,1,0.25,8.5219,0.8223,5,0,0,2,2.338289308,-0.353938839889073
465,"6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv",0.5,0.5,1,0.25,15.1592,0.8223,7,1,0,2,2.914257595,-0.353938839889073
466,"5study5_pr_2_2023-06-22_16h05.18.565.csv",0.5,0.5,1,0.25,0.5659,0.66515,3,0,1,2,-0.161595195,-0.353938839889073
467,"5study5_pr_2_2023-06-22_16h05.18.565.csv",0.5,0.5,1,0.25,0.0187,0.66515,5,1,1,2,-3.571489055,-0.353938839889073
468,"5study5_pr_2_2023-06-22_16h05.18.565.csv",0.5,0.5,1,0.25,0.7834,0.66515,6,2,0,2,0.163630842,-0.353938839889073
469,"5study5_pr_2_2023-06-22_16h05.18.565.csv",0.5,0.5,1,0.25,0.1075,0.66515,7,3,0,2,-1.822521732,-0.353938839889073
470,"5study5_pr_2_2023-06-22_15h00.46.921.csv",1,0.5,1,0,0.4374,0.3774,2,0,1,2,0.147542475,1.51127196681832
471,"5study5_pr_2_2023-06-22_15h00.46.921.csv",1,0.5,1,0,0.53,0.3774,3,1,1,2,0.339571374,1.51127196681832
472,"5study5_pr_2_2023-06-22_15h00.46.921.csv",1,0.5,1,0,0.1972,0.3774,4,2,1,2,-0.649087191,1.51127196681832
473,"5study5_pr_2_2023-06-22_15h00.46.921.csv",1,0.5,1,0,0.0972,0.3774,5,3,1,2,-1.356534921,1.51127196681832
474,"63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv",0.75,0.75,0.75,0.75,2.8701,0.4349,1,2,0,2,1.886986032,0.578666563464624
475,"63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv",0.75,0.75,0.75,0.75,0.6854,0.4349,2,1,1,2,0.45488649,0.578666563464624
476,"63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv",0.75,0.75,0.75,0.75,1.1688,0.4349,6,3,1,2,0.988616741,0.578666563464624
477,"63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv",0.75,0.75,0.75,0.75,0.3015,0.4349,7,0,1,2,-0.366346103,0.578666563464624
478,"5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv",0.5,0.5,1,0.5,3.7155,0.76785,4,1,1,2,1.576674136,-0.353938839889073
479,"5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv",0.5,0.5,1,0.5,1.2002,0.76785,5,0,0,2,0.446649087,-0.353938839889073
480,"5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv",0.5,0.5,1,0.5,0.9178,0.76785,6,3,0,2,0.1783851,-0.353938839889073
481,"5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv",0.5,0.5,1,0.5,2.5661,0.76785,7,2,1,2,1.206548114,-0.353938839889073
482,"60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv",0,0.5,1,1,0.6816,0.65245,2,3,0,2,0.043708468,-2.21914964659647
483,"60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv",0,0.5,1,1,1.0971,0.65245,4,1,0,2,0.519691106,-2.21914964659647
484,"60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv",0,0.5,1,1,0.3234,0.65245,5,0,0,2,-0.701844561,-2.21914964659647
485,"6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv",0.666666667,0.666666667,0.75,0.75,0.821299999,0.4701,1,3,1,2,0.557943011,0.267798096923532
486,"6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv",0.666666667,0.666666667,0.75,0.75,1.272700001,0.4701,3,0,0,2,0.99595047,0.267798096923532
487,"6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv",0.666666667,0.666666667,0.75,0.75,3.372,0.4701,6,2,1,2,1.970315881,0.267798096923532
488,"5study5_pr_2_2023-06-22_15h01.54.447.csv",0.25,0.5,1,0.5,0.9723,0.6838,3,2,0,2,0.351998922,-1.28654424324277
489,"5study5_pr_2_2023-06-22_15h01.54.447.csv",0.25,0.5,1,0.5,1.3847,0.6838,4,1,0,2,0.705573311,-1.28654424324277
490,"5study5_pr_2_2023-06-22_15h01.54.447.csv",0.25,0.5,1,0.5,0.7513,0.6838,5,0,1,2,0.094139562,-1.28654424324277
491,"5study5_pr_2_2023-06-22_15h01.54.447.csv",0.25,0.5,1,0.5,0.7375,0.6838,7,3,0,2,0.075600611,-1.28654424324277
492,"5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv",0.5,0.5,1,1,0.9398,0.7747,2,1,1,2,0.193191229,-0.353938839889073
493,"5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv",0.5,0.5,1,1,0.6126,0.7747,5,0,0,2,-0.234763663,-0.353938839889073
494,"5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv",0.5,0.5,1,1,0.9315,0.7747,6,3,1,2,0.184320332,-0.353938839889073
495,"5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv",0.5,0.5,1,1,0.5385,0.7747,8,2,0,2,-0.363688361,-0.353938839889073
496,"612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv",1,0.5,0.5,0.5,0.252,0.3515,2,0,1,2,-0.332780624,1.51127196681832
497,"612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv",1,0.5,0.5,0.5,0.2016,0.3515,4,1,1,2,-0.555924175,1.51127196681832
498,"612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv",1,0.5,0.5,0.5,0.267800001,0.3515,7,3,1,2,-0.271969274,1.51127196681832
499,"612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv",1,0.5,0.5,0.5,0.150699999,0.3515,8,2,1,2,-0.846918612,1.51127196681832
500,"5study5_pr_2_2023-06-22_14h51.10.923.csv",0.5,1,0.5,0,0.786,0.471,2,0,1,2,0.512098698,-0.353938839889073
501,"5study5_pr_2_2023-06-22_14h51.10.923.csv",0.5,1,0.5,0,2.905,0.471,3,1,1,2,1.819330575,-0.353938839889073
502,"5study5_pr_2_2023-06-22_14h51.10.923.csv",0.5,1,0.5,0,5.236,0.471,7,2,0,2,2.408455033,-0.353938839889073
503,"5study5_pr_2_2023-06-22_14h51.10.923.csv",0.5,1,0.5,0,3.685,0.471,8,3,0,2,2.057167711,-0.353938839889073
504,"62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv",0.5,0.5,1,0,2.7684,0.29135,1,0,1,2,2.251499521,-0.353938839889073
505,"62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv",0.5,0.5,1,0,0.3508,0.29135,4,3,1,2,0.185690967,-0.353938839889073
506,"62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv",0.5,0.5,1,0,0.6418,0.29135,6,2,0,2,0.789751435,-0.353938839889073
507,"62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv",0.5,0.5,1,0,0.1731,0.29135,7,1,0,2,-0.520655831,-0.353938839889073
508,"5study5_pr_2_2023-06-22_16h00.55.061.csv",0.25,0.5,1,0,7.8112,0.38865,1,0,0,2,3.000634685,-1.28654424324277
509,"5study5_pr_2_2023-06-22_16h00.55.061.csv",0.25,0.5,1,0,1.9492,0.38865,2,3,0,2,1.612495115,-1.28654424324277
510,"5study5_pr_2_2023-06-22_16h00.55.061.csv",0.25,0.5,1,0,0.4432,0.38865,6,2,0,2,0.13134194,-1.28654424324277
511,"5study5_pr_2_2023-06-22_16h00.55.061.csv",0.25,0.5,1,0,0.9133,0.38865,8,1,1,2,0.854385218,-1.28654424324277
512,"63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv",0.75,0.5,1,0.25,0.8041,0.5859,3,3,1,2,0.316574513,0.578666563464624
513,"63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv",0.75,0.5,1,0.25,0.303,0.5859,4,0,0,2,-0.659416321,0.578666563464624
514,"63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv",0.75,0.5,1,0.25,1.6122,0.5859,5,1,1,2,1.012205858,0.578666563464624
515,"63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv",0.75,0.5,1,0.25,1.0221,0.5859,6,2,1,2,0.556465487,0.578666563464624
516,"5study5_pr_2_2023-06-22_16h02.29.644.csv",0.5,0.5,1,0,3.5382,0.7295,1,1,1,2,1.579014034,-0.353938839889073
517,"5study5_pr_2_2023-06-22_16h02.29.644.csv",0.5,0.5,1,0,0.6674,0.7295,3,3,0,2,-0.088969802,-0.353938839889073
518,"5study5_pr_2_2023-06-22_16h02.29.644.csv",0.5,0.5,1,0,0.2712,0.7295,4,0,1,2,-0.989502812,-0.353938839889073
519,"5study5_pr_2_2023-06-22_16h02.29.644.csv",0.5,0.5,1,0,1.8776,0.7295,6,2,0,2,0.945390277,-0.353938839889073
520,"60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv",0.5,0.5,1,0.5,0.226,0.519,4,0,0,2,-0.831368884,-0.353938839889073
521,"60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv",0.5,0.5,1,0.5,0.401,0.519,5,1,1,2,-0.257942456,-0.353938839889073
522,"60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv",0.5,0.5,1,0.5,0.371,0.519,7,2,0,2,-0.335701821,-0.353938839889073
523,"60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv",0.5,0.5,1,0.5,0.28,0.519,8,3,1,2,-0.61711428,-0.353938839889073
524,"61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv",0.75,0.5,1,0,3.2043,0.65125,1,0,1,2,1.593355344,0.578666563464624
525,"61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv",0.75,0.5,1,0,0.0751,0.65125,4,1,1,2,-2.160073034,0.578666563464624
526,"61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv",0.75,0.5,1,0,0.5245,0.65125,6,2,0,2,-0.216448165,0.578666563464624
527,"61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv",0.75,0.5,1,0,0.1589,0.65125,8,3,1,2,-1.41061852,0.578666563464624
528,"5study5_pr_2_2023-06-22_15h51.45.973.csv",0.5,0.75,0.75,0.75,5.748,0.387,1,2,0,2,2.698182554,-0.353938839889073
529,"5study5_pr_2_2023-06-22_15h51.45.973.csv",0.5,0.75,0.75,0.75,0.553,0.387,3,1,1,2,0.356933308,-0.353938839889073
530,"5study5_pr_2_2023-06-22_15h51.45.973.csv",0.5,0.75,0.75,0.75,0.505,0.387,5,0,1,2,0.266133736,-0.353938839889073
531,"5study5_pr_2_2023-06-22_15h51.45.973.csv",0.5,0.75,0.75,0.75,1.454,0.387,8,3,0,2,1.323648965,-0.353938839889073
532,"5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv",0.75,0.5,1,0,0.379,0.307,2,0,1,2,0.210688457,0.578666563464624
533,"5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv",0.75,0.5,1,0,1.551,0.307,5,1,1,2,1.619807416,0.578666563464624
534,"5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv",0.75,0.5,1,0,0.674,0.307,6,3,1,2,0.786382363,0.578666563464624
535,"5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv",0.75,0.5,1,0,0.301,0.307,7,2,0,2,-0.019737483,0.578666563464624
536,"5study5_pr_2_2023-06-22_16h01.52.728.csv",0.5,0.75,0.75,0.5,0.4541,0.2958,3,0,1,2,0.428633888,-0.353938839889073
537,"5study5_pr_2_2023-06-22_16h01.52.728.csv",0.5,0.75,0.75,0.5,0.8108,0.2958,4,2,0,2,1.008337864,-0.353938839889073
538,"5study5_pr_2_2023-06-22_16h01.52.728.csv",0.5,0.75,0.75,0.5,0.3914,0.2958,6,1,1,2,0.280046505,-0.353938839889073
539,"5study5_pr_2_2023-06-22_16h01.52.728.csv",0.5,0.75,0.75,0.5,0.4011,0.2958,8,3,0,2,0.304527222,-0.353938839889073
540,"5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv",0.25,0.5,1,0,0.8683,0.4867,2,0,0,2,0.57888936,-1.28654424324277
541,"5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv",0.25,0.5,1,0,0.568,0.4867,3,3,0,2,0.154473502,-1.28654424324277
542,"5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv",0.25,0.5,1,0,0.8121,0.4867,5,2,1,2,0.511975568,-1.28654424324277
543,"5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv",0.25,0.5,1,0,0.4342,0.4867,6,1,0,2,-0.114142659,-1.28654424324277
544,"6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv",0.5,0.25,0.75,1,3.264,0.43695,1,0,1,2,2.010889944,-0.353938839889073
545,"6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv",0.5,0.25,0.75,1,1.3849,0.43695,5,3,0,2,1.153564442,-0.353938839889073
546,"6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv",0.5,0.25,0.75,1,0.5363,0.43695,6,2,1,2,0.204874934,-0.353938839889073
547,"6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv",0.5,0.25,0.75,1,2.4158,0.43695,7,1,0,2,1.709967002,-0.353938839889073
548,"60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv",1,0.5,1,0,3.3011,0.3875,2,0,1,2,2.142295176,1.51127196681832
549,"60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv",1,0.5,1,0,0.42,0.3875,4,2,1,2,0.080538862,1.51127196681832
550,"60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv",1,0.5,1,0,0.5694,0.3875,5,3,1,2,0.384867326,1.51127196681832
551,"60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv",1,0.5,1,0,0.5891,0.3875,8,1,1,2,0.4188801,1.51127196681832
552,"5study5_pr_2_2023-06-22_16h51.05.415.csv",0.5,0.5,1,0,8.8191,0.3722,2,3,0,2,3.165243759,-0.353938839889073
553,"5study5_pr_2_2023-06-22_16h51.05.415.csv",0.5,0.5,1,0,3.4518,0.3722,5,0,1,2,2.227219769,-0.353938839889073
554,"5study5_pr_2_2023-06-22_16h51.05.415.csv",0.5,0.5,1,0,0.3677,0.3722,6,2,1,2,-0.012163956,-0.353938839889073
555,"5study5_pr_2_2023-06-22_16h51.05.415.csv",0.5,0.5,1,0,0.9257,0.3722,8,1,0,2,0.911118864,-0.353938839889073
556,"5study5_pr_2_2023-06-22_17h28.46.826.csv",0.75,0.5,1,0,0.327,0.218,3,3,1,2,0.405465108,0.578666563464624
557,"5study5_pr_2_2023-06-22_17h28.46.826.csv",0.75,0.5,1,0,0.5,0.218,4,2,0,2,0.830113036,0.578666563464624
558,"5study5_pr_2_2023-06-22_17h28.46.826.csv",0.75,0.5,1,0,0.245,0.218,6,0,1,2,0.116763148,0.578666563464624
559,"5study5_pr_2_2023-06-22_17h28.46.826.csv",0.75,0.5,1,0,2.585,0.218,7,1,1,2,2.472985724,0.578666563464624
560,"5study5_pr_2_2023-06-22_14h58.33.847.csv",1,0.5,1,0,3.052,0.3535,1,2,1,2,2.155668907,1.51127196681832
561,"5study5_pr_2_2023-06-22_14h58.33.847.csv",1,0.5,1,0,0.534,0.3535,2,1,1,2,0.412512354,1.51127196681832
562,"5study5_pr_2_2023-06-22_14h58.33.847.csv",1,0.5,1,0,0.051,0.3535,3,3,1,2,-1.936057853,1.51127196681832
563,"5study5_pr_2_2023-06-22_14h58.33.847.csv",1,0.5,1,0,0.085,0.3535,4,0,1,2,-1.425232229,1.51127196681832
564,"62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv",0.75,0.5,1,0.5,3.8307,0.6639,1,3,1,2,1.752671297,0.578666563464624
565,"62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv",0.75,0.5,1,0.5,2.942,0.6639,3,2,1,2,1.488713365,0.578666563464624
566,"62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv",0.75,0.5,1,0.5,0.6948,0.6639,4,0,0,2,0.045492499,0.578666563464624
567,"62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv",0.75,0.5,1,0.5,1.2467,0.6639,6,1,1,2,0.630123804,0.578666563464624
568,"5study5_pr_2_2023-06-22_15h37.21.580.csv",0.75,0.5,1,0.75,2.9926,0.3921,1,3,0,2,2.032380944,0.578666563464624
569,"5study5_pr_2_2023-06-22_15h37.21.580.csv",0.75,0.5,1,0.75,0.2282,0.3921,3,0,1,2,-0.541294472,0.578666563464624
570,"5study5_pr_2_2023-06-22_15h37.21.580.csv",0.75,0.5,1,0.75,0.1179,0.3921,5,2,1,2,-1.201680102,0.578666563464624
571,"5study5_pr_2_2023-06-22_15h37.21.580.csv",0.75,0.5,1,0.75,0.1377,0.3921,7,1,1,2,-1.046439504,0.578666563464624
572,"610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv",0.25,0.5,1,1,5.8688,0.3011,1,0,1,2,2.969963027,-1.28654424324277
573,"610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv",0.25,0.5,1,1,4.2179,0.3011,3,2,0,2,2.639650217,-1.28654424324277
574,"610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv",0.25,0.5,1,1,1.6858,0.3011,4,1,0,2,1.722553072,-1.28654424324277
575,"610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv",0.25,0.5,1,1,0.3515,0.3011,8,3,0,2,0.154767276,-1.28654424324277
576,"5study5_pr_2_2023-06-22_15h53.09.721.csv",0.5,0.5,1,1,1.6873,0.7883,2,2,0,2,0.761006169,-0.353938839889073
577,"5study5_pr_2_2023-06-22_15h53.09.721.csv",0.5,0.5,1,1,0.6945,0.7883,3,0,1,2,-0.126686566,-0.353938839889073
578,"5study5_pr_2_2023-06-22_15h53.09.721.csv",0.5,0.5,1,1,2.5021,0.7883,6,1,1,2,1.15500693,-0.353938839889073
579,"5study5_pr_2_2023-06-22_15h53.09.721.csv",0.5,0.5,1,1,0.1683,0.7883,8,3,0,2,-1.544130627,-0.353938839889073
580,"5study5_pr_2_2023-06-22_16h58.18.311.csv",0.75,0.75,0.75,0.75,5.7731,0.48325,2,3,0,2,2.480430359,0.578666563464624
581,"5study5_pr_2_2023-06-22_16h58.18.311.csv",0.75,0.75,0.75,0.75,0.1576,0.48325,5,1,1,2,-1.120473941,0.578666563464624
582,"5study5_pr_2_2023-06-22_16h58.18.311.csv",0.75,0.75,0.75,0.75,0.2869,0.48325,6,2,1,2,-0.521400395,0.578666563464624
583,"5study5_pr_2_2023-06-22_16h58.18.311.csv",0.75,0.75,0.75,0.75,0.4725,0.48325,8,0,1,2,-0.022496371,0.578666563464624
584,"614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv",0.5,0.5,1,0,1.2504,0.5834,1,1,1,2,0.762345722,-0.353938839889073
585,"614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv",0.5,0.5,1,0,0.6188,0.5834,2,2,0,2,0.058909061,-0.353938839889073
586,"614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv",0.5,0.5,1,0,0.3187,0.5834,5,3,0,2,-0.604622836,-0.353938839889073
587,"614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv",0.5,0.5,1,0,0.3671,0.5834,6,0,1,2,-0.463238767,-0.353938839889073
588,"5study5_pr_2_2023-06-22_14h52.49.953.csv",0.5,0.666666667,0.75,0.5,4.1557,0.6508,2,0,0,2,1.854033789,-0.353938839889073
589,"5study5_pr_2_2023-06-22_14h52.49.953.csv",0.5,0.666666667,0.75,0.5,1.2769,0.6508,4,2,1,2,0.673988169,-0.353938839889073
590,"5study5_pr_2_2023-06-22_14h52.49.953.csv",0.5,0.666666667,0.75,0.5,1.2188,0.6508,6,1,1,2,0.627419672,-0.353938839889073
591,"5study5_pr_2_2023-06-22_14h52.49.953.csv",0.5,0.666666667,0.75,0.5,0.6835,0.6508,7,3,0,2,0.049024281,-0.353938839889073
592,"5study5_pr_2_2023-06-22_14h59.16.718.csv",1,1,0.5,0,0.289,0.372,3,2,1,2,-0.252467166,1.51127196681832
593,"5study5_pr_2_2023-06-22_14h59.16.718.csv",1,1,0.5,0,0.153,0.372,6,3,1,2,-0.888455933,1.51127196681832
594,"5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv",0.25,0.5,1,0.25,1.1422,0.18705,3,1,1,2,1.809335545,-1.28654424324277
595,"5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv",0.25,0.5,1,0.25,0.7019,0.18705,4,0,0,2,1.322414983,-1.28654424324277
596,"5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv",0.25,0.5,1,0.25,0.7985,0.18705,6,3,0,2,1.451359007,-1.28654424324277
597,"5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv",0.25,0.5,1,0.25,0.1453,0.18705,7,2,0,2,-0.25257539,-1.28654424324277
598,"5eab2dbd0c7a950efa32c3dc_study5_pr_2_2023-06-22_21h21.03.425.csv",0.333333333,0.5,1,1,0.3407,0.8516,5,3,1,2,-0.916114608,-0.975675776701678
599,"5eab2dbd0c7a950efa32c3dc_study5_pr_2_2023-06-22_21h21.03.425.csv",0.333333333,0.5,1,1,0.454,0.8516,6,0,0,2,-0.629019735,-0.975675776701678
600,"5eab2dbd0c7a950efa32c3dc_study5_pr_2_2023-06-22_21h21.03.425.csv",0.333333333,0.5,1,1,7e-04,0.8516,7,2,0,2,-7.103791877,-0.975675776701678
601,"5study5_pr_2_2023-06-22_15h25.03.358.csv",0.5,0.75,0.75,0.5,2.5331,0.317,1,1,1,2,2.078297354,-0.353938839889073
602,"5study5_pr_2_2023-06-22_15h25.03.358.csv",0.5,0.75,0.75,0.5,4.0331,0.317,2,0,0,2,2.543388816,-0.353938839889073
603,"5study5_pr_2_2023-06-22_15h25.03.358.csv",0.5,0.75,0.75,0.5,0.202,0.317,4,3,1,2,-0.450634076,-0.353938839889073
604,"5study5_pr_2_2023-06-22_15h25.03.358.csv",0.5,0.75,0.75,0.5,0.8074,0.317,6,2,0,2,0.934917435,-0.353938839889073
605,"5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv",0.5,0.5,1,0.25,4.9843,0.3699,1,0,0,2,2.600815552,-0.353938839889073
606,"5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv",0.5,0.5,1,0.25,0.4332,0.3699,4,2,0,2,0.157966816,-0.353938839889073
607,"5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv",0.5,0.5,1,0.25,0.7534,0.3699,6,3,1,2,0.711363596,-0.353938839889073
608,"5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv",0.5,0.5,1,0.25,0.5659,0.3699,8,1,1,2,0.425184685,-0.353938839889073
