,sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment,log_rt_planning,PR
825,5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,-2.441435367804411,1.0,0.25,0.989,0.822,7.103834390537307,2,1,3,0.1849539365665323,-1.3888101475157262
826,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,-2.441435367804411,1.0,0.0,1.238,1.11875,0.10383439053730714,6,0,3,0.1012851836554764,-1.7221434805157263
827,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,-2.441435367804411,1.0,0.0,1.5823,1.11875,1.1038343905373071,5,1,3,0.34666749413587244,-1.7221434805157263
828,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,-2.441435367804411,1.0,0.0,6.8304,1.11875,3.1038343905373074,0,1,3,1.8091712464146326,-1.7221434805157263
829,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,-2.441435367804411,1.0,0.0,1.4714,1.11875,4.103834390537307,9,0,3,0.2740023379090991,-1.7221434805157263
830,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,-2.441435367804411,1.0,0.0,1.3184,1.11875,5.103834390537307,1,0,3,0.1642068895661423,-1.7221434805157263
831,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,-2.441435367804411,1.0,0.0,1.0041,1.11875,7.103834390537307,2,1,3,-0.10812037270367443,-1.7221434805157263
832,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,-2.691435367804411,0.75,0.75,0.3092,0.90975,1.1038343905373071,6,1,3,-1.0791815197790022,-1.5554768135157264
833,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,-2.691435367804411,0.75,0.75,0.0302,0.90975,2.1038343905373074,7,1,3,-3.4053279121114453,-1.5554768135157264
834,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,-2.691435367804411,0.75,0.75,0.7005,0.90975,4.103834390537307,2,1,3,-0.2613754707152074,-1.5554768135157264
835,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,-2.691435367804411,0.75,0.75,0.0666,0.90975,5.103834390537307,0,1,3,-2.6144652589459256,-1.5554768135157264
836,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,-2.691435367804411,0.75,0.75,0.9525,0.90975,6.103834390537307,8,0,3,0.045920270508586845,-1.5554768135157264
837,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,-2.691435367804411,0.75,0.75,1.3741,0.90975,7.103834390537307,5,0,3,0.41238441384545965,-1.5554768135157264
838,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,-2.441435367804411,1.0,0.25,4.54,1.1353,-0.8961656094626929,0,0,3,1.3860300788649058,-2.0554768135157264
839,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,-2.441435367804411,1.0,0.25,1.9357,1.1353,0.10383439053730714,4,0,3,0.533572084981012,-2.0554768135157264
840,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,-2.441435367804411,1.0,0.25,1.106,1.1353,1.1038343905373071,1,0,3,-0.026147030088207703,-2.0554768135157264
841,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,-2.441435367804411,1.0,0.25,1.2356,1.1353,5.103834390537307,8,0,3,0.08465974887393878,-2.0554768135157264
842,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,-2.441435367804411,1.0,0.25,1.1351,1.1353,6.103834390537307,9,0,3,-0.00017618040919424377,-2.0554768135157264
843,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,-2.441435367804411,1.0,0.25,0.9946,1.1353,8.103834390537306,7,1,3,-0.13231156588984977,-2.0554768135157264
844,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,-2.441435367804411,1.0,0.0,2.9279,0.89925,-0.8961656094626929,5,1,3,1.1804796389167773,-1.3888101475157262
845,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,-2.441435367804411,1.0,0.0,0.8431,0.89925,1.1038343905373071,8,1,3,-0.06447550764710336,-1.3888101475157262
846,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,-2.441435367804411,1.0,0.0,0.7133,0.89925,2.1038343905373074,2,1,3,-0.23165899329174086,-1.3888101475157262
847,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,-2.441435367804411,1.0,0.0,0.8448,0.89925,3.1038343905373074,4,1,3,-0.06246116962373623,-1.3888101475157262
848,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,-2.441435367804411,1.0,0.0,1.9786,0.89925,4.103834390537307,0,1,3,0.7885837203133887,-1.3888101475157262
849,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,-2.441435367804411,1.0,0.0,1.0924,0.89925,8.103834390537306,1,0,3,0.1945713070238166,-1.3888101475157262
850,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,-2.691435367804411,0.75,0.25,7.0052,0.9869,-0.8961656094626929,3,1,3,1.9598392922205479,-1.2221434805157263
851,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,-2.691435367804411,0.75,0.25,3.4224,0.9869,2.1038343905373074,7,1,3,1.2435286211501797,-1.2221434805157263
852,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,-2.691435367804411,0.75,0.25,0.8399,0.9869,4.103834390537307,6,1,3,-0.16128588004638006,-1.2221434805157263
853,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,-2.691435367804411,0.75,0.25,0.8399,0.9869,6.103834390537307,1,1,3,-0.16128588004638006,-1.2221434805157263
854,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,-2.691435367804411,0.75,0.25,1.2787,0.9869,7.103834390537307,8,1,3,0.25903049863916106,-1.2221434805157263
855,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,-2.691435367804411,0.75,0.25,1.0206,0.9869,8.103834390537306,4,1,3,0.03357725145190956,-1.2221434805157263
856,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,-2.441435367804411,1.0,0.0,1.6081,1.4362,0.10383439053730714,7,0,3,0.11305262118376183,-2.0554768135157264
857,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,-2.441435367804411,1.0,0.0,1.8501,1.4362,1.1038343905373071,3,0,3,0.25323895498933985,-2.0554768135157264
858,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,-2.441435367804411,1.0,0.0,1.2026,1.4362,3.1038343905373074,2,0,3,-0.1775148570707489,-2.0554768135157264
859,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,-2.441435367804411,1.0,0.0,1.1805,1.4362,4.103834390537307,8,1,3,-0.19606265915064938,-2.0554768135157264
860,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,-2.441435367804411,1.0,0.0,1.3447,1.4362,5.103834390537307,0,0,3,-0.06582979684639284,-2.0554768135157264
861,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,-2.441435367804411,1.0,0.0,1.1766,1.4362,7.103834390537307,5,0,3,-0.1993718132458614,-2.0554768135157264
862,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,-2.441435367804411,1.0,0.75,3.2338,0.83395,0.10383439053730714,7,0,3,1.3552397467825321,-1.3888101475157262
863,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,-2.441435367804411,1.0,0.75,1.0347,0.83395,1.1038343905373071,3,1,3,0.2156933600877228,-1.3888101475157262
864,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,-2.441435367804411,1.0,0.75,0.2511,0.83395,2.1038343905373074,4,1,3,-1.2003221823596428,-1.3888101475157262
865,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,-2.441435367804411,1.0,0.75,0.9507,0.83395,4.103834390537307,5,1,3,0.13102510684180266,-1.3888101475157262
866,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,-2.441435367804411,1.0,0.75,0.8507,0.83395,5.103834390537307,8,1,3,0.019886091458656482,-1.3888101475157262
867,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,-2.441435367804411,1.0,0.75,1.1016,0.83395,6.103834390537307,2,1,3,0.27834549889126287,-1.3888101475157262
868,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,-2.441435367804411,0.5,0.25,1.5625,0.9867,-0.8961656094626929,4,0,3,0.4596763397474356,-1.5554768135157264
869,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,-2.441435367804411,0.5,0.25,0.7384,0.9867,4.103834390537307,6,1,3,-0.2898803586744786,-1.5554768135157264
870,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,-2.441435367804411,0.5,0.25,1.085,0.9867,5.103834390537307,9,0,3,0.09496922411143881,-1.5554768135157264
871,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,-2.441435367804411,0.5,0.25,2.8005,0.9867,6.103834390537307,8,1,3,1.043187209786766,-1.5554768135157264
872,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,-2.441435367804411,0.5,0.25,0.7337,0.9867,7.103834390537307,7,1,3,-0.2962658161431724,-1.5554768135157264
873,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,-2.441435367804411,0.5,0.25,4.2054,0.9867,8.103834390537306,1,1,3,1.449758650871213,-1.5554768135157264
874,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,-2.441435367804411,1.0,0.5,0.9782,0.7355,0.10383439053730714,8,1,3,0.2851636080637645,-1.2221434805157263
875,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,-2.441435367804411,1.0,0.5,0.6241,0.7355,2.1038343905373074,2,1,3,-0.16423992810149496,-1.2221434805157263
876,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,-2.441435367804411,1.0,0.5,0.5387,0.7355,3.1038343905373074,9,1,3,-0.31139171035500435,-1.2221434805157263
877,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,-2.441435367804411,1.0,0.5,1.1876,0.7355,5.103834390537307,0,1,3,0.4791392028481124,-1.2221434805157263
878,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,-2.441435367804411,1.0,0.5,0.8947,0.7355,6.103834390537307,1,1,3,0.19593792651205802,-1.2221434805157263
879,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,-2.441435367804411,1.0,0.5,0.8054,0.7355,7.103834390537307,6,1,3,0.09078850837586157,-1.2221434805157263
880,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,-1.9414353678044112,0.5,0.25,1.9745,1.0022,0.10383439053730714,7,1,3,0.6781176182010799,-2.0554768135157264
881,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,-1.9414353678044112,0.5,0.25,1.0376,1.0022,1.1038343905373071,5,0,3,0.03471277047660987,-2.0554768135157264
882,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,-1.9414353678044112,0.5,0.25,1.2044,1.0022,3.1038343905373074,0,0,3,0.18378393408195454,-2.0554768135157264
883,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,-1.9414353678044112,0.5,0.25,1.4435,1.0022,4.103834390537307,9,0,3,0.36487313657736553,-2.0554768135157264
884,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,-1.9414353678044112,0.5,0.25,0.8426,1.0022,5.103834390537307,2,0,3,-0.17346051298070805,-2.0554768135157264
885,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,-1.9414353678044112,0.5,0.25,1.3301,1.0022,8.103834390537306,3,0,3,0.2830565438336264,-2.0554768135157264
886,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,-2.191435367804411,0.75,0.5,0.9095,1.0463,0.10383439053730714,7,1,3,-0.14012041242882464,-1.2221434805157263
887,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,-2.191435367804411,0.75,0.5,0.8783,1.0463,2.1038343905373074,1,1,3,-0.17502718946392992,-1.2221434805157263
888,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,-2.191435367804411,0.75,0.5,0.8457,1.0463,3.1038343905373074,6,1,3,-0.21285072359882504,-1.2221434805157263
889,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,-2.191435367804411,0.75,0.5,0.7841,1.0463,4.103834390537307,2,1,3,-0.2884788471501253,-1.2221434805157263
890,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,-2.191435367804411,0.75,0.5,0.9197,1.0463,6.103834390537307,4,1,3,-0.1289678804783497,-1.2221434805157263
891,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,-2.191435367804411,0.75,0.5,0.8835,1.0463,7.103834390537307,3,1,3,-0.16912411862725055,-1.2221434805157263
892,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,-2.441435367804411,1.0,0.25,1.0033,0.8273,0.10383439053730714,7,0,3,0.19288245973542992,-2.0554768135157264
893,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,-2.441435367804411,1.0,0.25,0.9023,0.8273,1.1038343905373071,5,0,3,0.08677967280431766,-2.0554768135157264
894,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,-2.441435367804411,1.0,0.25,0.8823,0.8273,4.103834390537307,0,1,3,0.06436474803192181,-2.0554768135157264
895,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,-2.441435367804411,1.0,0.25,0.9045,0.8273,5.103834390537307,6,0,3,0.08921491863921245,-2.0554768135157264
896,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,-2.441435367804411,1.0,0.25,0.8061,0.8273,7.103834390537307,8,0,3,-0.02595958190658198,-2.0554768135157264
897,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,-2.441435367804411,1.0,0.25,0.6925,0.8273,8.103834390537306,1,0,3,-0.17785914813464362,-2.0554768135157264
898,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,-2.441435367804411,0.5,0.0,0.1056,1.0422,0.10383439053730714,8,0,3,-2.2894307712029534,-2.0554768135157264
899,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,-2.441435367804411,0.5,0.0,0.7132,1.0422,1.1038343905373071,3,0,3,-0.3793272564861291,-2.0554768135157264
900,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,-2.441435367804411,0.5,0.0,0.8223,1.0422,3.1038343905373074,0,1,3,-0.23698385049826448,-2.0554768135157264
901,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,-2.441435367804411,0.5,0.0,0.118,1.0422,4.103834390537307,7,0,3,-2.1784045180094496,-2.0554768135157264
902,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,-2.441435367804411,0.5,0.0,0.9494,1.0422,6.103834390537307,5,0,3,-0.09325893635789662,-2.0554768135157264
903,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,-2.441435367804411,0.5,0.0,7.6931,1.0422,7.103834390537307,2,0,3,1.9989899597294418,-2.0554768135157264
904,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,-2.441435367804411,1.0,0.0,0.8672,0.8422,0.10383439053730714,6,0,3,0.029252114957554434,-1.8888101475157262
905,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,-2.441435367804411,1.0,0.0,0.7738,0.8422,1.1038343905373071,0,1,3,-0.08470407346141474,-1.8888101475157262
906,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,-2.441435367804411,1.0,0.0,0.9913,0.8422,4.103834390537307,2,0,3,0.16299969731102443,-1.8888101475157262
907,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,-2.441435367804411,1.0,0.0,1.1014,0.8422,5.103834390537307,8,0,3,0.2683198611005537,-1.8888101475157262
908,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,-2.441435367804411,1.0,0.0,0.8871,0.8422,6.103834390537307,9,1,3,0.05194019979871378,-1.8888101475157262
909,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,-2.441435367804411,1.0,0.0,0.9905,0.8422,7.103834390537307,4,0,3,0.16219235041077834,-1.8888101475157262
910,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,-2.941435367804411,0.5,0.5,2.1532,1.0347,-0.8961656094626929,2,0,3,0.7328435780758974,-1.5554768135157264
911,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,-2.941435367804411,0.5,0.5,2.6419,1.0347,0.10383439053730714,4,0,3,0.9373868256414819,-1.5554768135157264
912,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,-2.941435367804411,0.5,0.5,0.7687,1.0347,1.1038343905373071,5,1,3,-0.2971660322558185,-1.5554768135157264
913,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,-2.941435367804411,0.5,0.5,0.9947,1.0347,5.103834390537307,7,1,3,-0.03942562445253662,-1.5554768135157264
914,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,-2.941435367804411,0.5,0.5,0.8539,1.0347,6.103834390537307,9,1,3,-0.19205271769734442,-1.5554768135157264
915,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,-2.941435367804411,0.5,0.5,0.2149,1.0347,7.103834390537307,8,1,3,-1.5716940049624402,-1.5554768135157264
916,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,-2.441435367804411,1.0,0.0,2.2707,0.9927,-0.8961656094626929,1,1,3,0.8274149293875553,-1.2221434805157263
917,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,-2.441435367804411,1.0,0.0,1.4019,0.9927,0.10383439053730714,4,1,3,0.34515523477881394,-1.2221434805157263
918,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,-2.441435367804411,1.0,0.0,0.7171,0.9927,1.1038343905373071,2,1,3,-0.32521320270714704,-1.2221434805157263
919,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,-2.441435367804411,1.0,0.0,0.8886,0.9927,2.1038343905373074,3,1,3,-0.1107813130938681,-1.2221434805157263
920,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,-2.441435367804411,1.0,0.0,0.6169,0.9927,4.103834390537307,6,1,3,-0.47572156738008314,-1.2221434805157263
921,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,-2.441435367804411,1.0,0.0,3.0781,0.9927,8.103834390537306,0,1,3,1.1316392989043842,-1.2221434805157263
922,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,-2.691435367804411,0.75,0.75,0.5338,0.7304,0.10383439053730714,9,1,3,-0.31357109231033486,-1.3888101475157262
923,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,-2.691435367804411,0.75,0.75,0.2455,0.7304,1.1038343905373071,3,1,3,-1.0902953820461836,-1.3888101475157262
924,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,-2.691435367804411,0.75,0.75,0.7663,0.7304,3.1038343905373074,0,0,3,0.047981408695599755,-1.3888101475157262
925,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,-2.691435367804411,0.75,0.75,0.8533,0.7304,5.103834390537307,8,1,3,0.15551885626178033,-1.3888101475157262
926,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,-2.691435367804411,0.75,0.75,0.6945,0.7304,6.103834390537307,2,1,3,-0.050400167086360304,-1.3888101475157262
927,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,-2.691435367804411,0.75,0.75,0.7498,0.7304,8.103834390537306,7,1,3,0.026214175021052926,-1.3888101475157262
928,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,-2.191435367804411,0.75,0.25,0.9018,0.9865,0.10383439053730714,8,0,3,-0.0897705594756862,-2.2221434805157263
929,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,-2.191435367804411,0.75,0.25,0.3609,0.9865,2.1038343905373074,3,0,3,-1.0055624138139272,-2.2221434805157263
930,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,-2.191435367804411,0.75,0.25,0.2409,0.9865,4.103834390537307,7,0,3,-1.4097814158418445,-2.2221434805157263
931,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,-2.191435367804411,0.75,0.25,0.2571,0.9865,5.103834390537307,2,0,3,-1.344698211190826,-2.2221434805157263
932,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,-2.191435367804411,0.75,0.25,0.2266,0.9865,7.103834390537307,6,0,3,-1.4709769768687642,-2.2221434805157263
933,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,-2.191435367804411,0.75,0.25,0.2343,0.9865,8.103834390537306,1,0,3,-1.43756097994892,-2.2221434805157263
934,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,-2.441435367804411,1.0,1.0,1.7762,1.0762,-0.8961656094626929,2,1,3,0.5010399327690843,-1.5554768135157264
935,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,-2.441435367804411,1.0,1.0,0.7019,1.0762,1.1038343905373071,8,1,3,-0.42740065331894356,-1.5554768135157264
936,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,-2.441435367804411,1.0,1.0,0.8389,1.0762,2.1038343905373074,0,1,3,-0.24910008720307047,-1.5554768135157264
937,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,-2.441435367804411,1.0,1.0,3.9552,1.0762,3.1038343905373074,1,1,3,1.3015948507679977,-1.5554768135157264
938,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,-2.441435367804411,1.0,1.0,2.1675,1.0762,5.103834390537307,4,0,3,0.7001381115993777,-1.5554768135157264
939,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,-2.441435367804411,1.0,1.0,2.4939,1.0762,6.103834390537307,7,0,3,0.8404114321498327,-1.5554768135157264
940,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,-2.441435367804411,1.0,0.0,3.8374,1.0517,-0.8961656094626929,3,1,3,1.2943871513980159,-1.2221434805157263
941,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,-2.441435367804411,1.0,0.0,0.8859,1.0517,0.10383439053730714,2,1,3,-0.17155910410799605,-1.2221434805157263
942,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,-2.441435367804411,1.0,0.0,0.9683,1.0517,1.1038343905373071,0,1,3,-0.0826212249084973,-1.2221434805157263
943,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,-2.441435367804411,1.0,0.0,1.1505,1.0517,2.1038343905373074,1,1,3,0.08978872794943792,-1.2221434805157263
944,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,-2.441435367804411,1.0,0.0,0.8847,1.0517,3.1038343905373074,5,1,3,-0.17291457703664245,-1.2221434805157263
945,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,-2.441435367804411,1.0,0.0,1.0114,1.0517,4.103834390537307,4,1,3,-0.039072392880100136,-1.2221434805157263
946,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,-2.441435367804411,1.0,0.5,2.4911,0.77305,0.10383439053730714,8,0,3,1.17013592942808,-2.0554768135157264
947,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,-2.441435367804411,1.0,0.5,0.7677,0.77305,1.1038343905373071,4,0,3,-0.0069446977147506975,-2.0554768135157264
948,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,-2.441435367804411,1.0,0.5,0.7382,0.77305,2.1038343905373074,0,1,3,-0.046128938952705464,-2.0554768135157264
949,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,-2.441435367804411,1.0,0.5,0.7342,0.77305,6.103834390537307,2,0,3,-0.05156225848586969,-2.0554768135157264
950,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,-2.441435367804411,1.0,0.5,0.7042,0.77305,7.103834390537307,7,0,3,-0.09328132282765135,-2.0554768135157264
951,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,-2.441435367804411,1.0,0.5,0.3107,0.77305,8.103834390537306,9,0,3,-0.9115159131496019,-2.0554768135157264
952,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,-2.441435367804411,1.0,1.0,7.851,1.6565,-0.8961656094626929,3,1,3,1.555933969458305,-1.2221434805157263
953,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,-2.441435367804411,1.0,1.0,0.104,1.6565,0.10383439053730714,2,1,3,-2.768071322598578,-1.2221434805157263
954,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,-2.441435367804411,1.0,1.0,0.666,1.6565,2.1038343905373074,8,1,3,-0.9111725511995614,-1.2221434805157263
955,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,-2.441435367804411,1.0,1.0,4.411,1.6565,5.103834390537307,1,1,3,0.979394478364989,-1.2221434805157263
956,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,-2.441435367804411,1.0,1.0,6.457,1.6565,7.103834390537307,9,1,3,1.3604578708865165,-1.2221434805157263
957,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,-2.441435367804411,1.0,1.0,1.705,1.6565,8.103834390537306,6,1,3,0.02885816797766659,-1.2221434805157263
958,5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv,0.833333333,-2.441435367804411,1.0,1.0,1.284,0.7013,-0.8961656094626929,0,1,3,0.6047997287070417,-1.3888101475157262
