,sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment,log_rt_planning
638,5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1.0,0.25,0.4047,0.578,4.105009685389681,5,0,2,-0.3564278167905576
639,5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1.0,0.25,0.1349,0.578,8.10500968538968,3,1,2,-1.4550401054586672
640,5study5_pr_2_2023-06-22_15h22.55.415.csv,0.666666667,0.5,1.0,0.0,7.7187,0.4637,-0.8949903146103193,0,0,2,2.8121634436591982
641,5study5_pr_2_2023-06-22_15h22.55.415.csv,0.666666667,0.5,1.0,0.0,1.2721,0.4637,4.105009685389681,2,1,2,1.00918656576475
642,5study5_pr_2_2023-06-22_15h22.55.415.csv,0.666666667,0.5,1.0,0.0,0.336,0.4637,6.105009685389681,1,1,2,-0.3221266314342108
643,5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1.0,1.0,1.273,0.88,1.1050096853896807,2,0,2,0.36920969108515433
644,5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1.0,1.0,1.167,0.88,2.105009685389681,0,0,2,0.28226972481430385
645,5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1.0,1.0,1.776,0.88,3.105009685389681,1,1,2,0.7021970160798632
646,5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1.0,1.0,0.416,0.88,5.105009685389681,3,1,2,-0.7492366472109889
647,6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,1.1002,0.3872,0.1050096853896807,3,0,2,1.0443059050389358
648,6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,0.7335,0.3872,1.1050096853896807,0,1,2,0.6388862421806146
649,6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,1.2831,0.3872,2.105009685389681,2,0,2,1.1980929484985505
650,6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,0.1845,0.3872,5.105009685389681,1,1,2,-0.7412918919218401
651,5study5_pr_2023-06-19_19h50.18.080.csv,0.333333333,1.0,0.5,1.0,1.2085,0.1573,0.1050096853896807,1,1,2,2.0389803900793053
652,5study5_pr_2023-06-19_19h50.18.080.csv,0.333333333,1.0,0.5,1.0,0.2849,0.1573,4.105009685389681,5,0,2,0.5939834314396305
653,5study5_pr_2023-06-19_19h50.18.080.csv,0.333333333,1.0,0.5,1.0,1.7225,0.1573,6.105009685389681,3,0,2,2.3933771928235816
654,5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1.0,1.0,3.869,0.3865,-0.8949903146103193,0,1,2,2.3036194866730364
655,5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1.0,1.0,0.919,0.3865,2.105009685389681,3,0,2,0.8661542543282105
656,5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1.0,1.0,1.535,0.3865,5.105009685389681,1,1,2,1.3791537919938208
657,5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1.0,1.0,1.049,0.3865,6.105009685389681,2,0,2,0.9984607403688204
658,5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0.0,2.88,0.816,3.105009685389681,1,1,2,1.2611312181658845
659,5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0.0,1.587,0.816,4.105009685389681,2,1,2,0.665186365562302
660,5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0.0,3.307,0.816,5.105009685389681,3,0,2,1.3993823580176858
661,5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0.0,1.162,0.816,6.105009685389681,0,0,2,0.3534835824477496
662,63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1.0,0.0,0.9468,0.28735,-0.8949903146103193,1,1,2,1.1923868926860783
663,63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1.0,0.0,0.8964,0.28735,2.105009685389681,5,1,2,1.1376857569730214
664,63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1.0,0.0,0.6919,0.28735,3.105009685389681,4,0,2,0.8787404515510148
665,63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1.0,0.0,0.6664,0.28735,7.105009685389681,3,1,2,0.8411891058988824
666,5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1.0,1.0,2.3933,0.32925,-0.8949903146103193,1,0,2,1.9836111050771785
667,5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1.0,1.0,0.5588,0.32925,0.1050096853896807,2,1,2,0.5289742867594164
668,5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1.0,1.0,1.0012,0.32925,1.1050096853896807,3,1,2,1.112137218934229
669,5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1.0,1.0,0.6667,0.32925,2.105009685389681,0,0,2,0.7055228290006238
670,5study5_pr_2_2023-06-22_15h59.38.336.csv,1.0,0.5,1.0,0.5,3.4267,0.3009,1.1050096853896807,3,1,2,2.432574994284193
671,5study5_pr_2_2023-06-22_15h59.38.336.csv,1.0,0.5,1.0,0.5,2.4113,0.3009,3.105009685389681,1,1,2,2.08114331650166
672,5study5_pr_2_2023-06-22_15h59.38.336.csv,1.0,0.5,1.0,0.5,3.0078,0.3009,5.105009685389681,0,1,2,2.3021862098615133
673,5study5_pr_2_2023-06-22_15h59.38.336.csv,1.0,0.5,1.0,0.5,1.9559,0.3009,6.105009685389681,2,1,2,1.8718277409074726
674,5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1.0,1.0,1.4932,0.483,-0.8949903146103193,0,1,2,1.1286600933878561
675,5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1.0,1.0,0.9576,0.483,1.1050096853896807,2,0,2,0.6844135005911908
676,5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1.0,1.0,0.7502,0.483,2.105009685389681,1,1,2,0.4403231839952143
677,5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1.0,1.0,0.2834,0.483,6.105009685389681,3,0,2,-0.5331573263959928
678,5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1.0,1.0,3.7383,0.6011,-0.8949903146103193,1,1,2,1.8276249315718154
679,5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1.0,1.0,1.1202,0.6011,0.1050096853896807,3,0,2,0.6225012097306157
680,5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1.0,1.0,0.4572,0.6011,3.105009685389681,0,1,2,-0.2736403781244607
681,5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1.0,1.0,0.5528,0.6011,5.105009685389681,2,0,2,-0.08376503759165631
682,5ef08aa7177a735c78ffbf40_study5_pr_2_2023-06-22_15h41.45.288.csv,0.666666667,0.333333333,0.5,0.25,1.2342,0.5847,1.1050096853896807,2,1,2,0.7470793707053416
683,5ef08aa7177a735c78ffbf40_study5_pr_2_2023-06-22_15h41.45.288.csv,0.666666667,0.333333333,0.5,0.25,6.7002,0.5847,2.105009685389681,0,1,2,2.4387937604981764
684,61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1.0,0.75,5.722,0.6175,-0.8949903146103193,1,0,2,2.2263946051079233
685,61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1.0,0.75,0.052,0.6175,3.105009685389681,0,1,2,-2.474435349920705
686,61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1.0,0.75,0.085,0.6175,4.105009685389681,3,1,2,-1.9830278120118159
687,61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1.0,0.75,0.054,0.6175,6.105009685389681,2,0,2,-2.436695021937858
688,5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1.0,0.5,0.554,0.384,0.1050096853896807,2,1,2,0.36652213415955703
689,5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1.0,0.5,1.711,0.384,4.105009685389681,1,0,2,1.4941907213044667
690,5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1.0,0.5,0.775,0.384,5.105009685389681,3,1,2,0.70222047676562
691,5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1.0,0.5,0.706,0.384,6.105009685389681,0,0,2,0.6089726849055151
692,609c6cc79875c8f0ba5d2242_study5_pr_2_2023-06-22_15h20.19.865.csv,1.0,1.0,0.5,0.25,1.521,0.834,3.105009685389681,3,1,2,0.600889889900546
693,609c6cc79875c8f0ba5d2242_study5_pr_2_2023-06-22_15h20.19.865.csv,1.0,1.0,0.5,0.25,0.368,0.834,6.105009685389681,0,1,2,-0.8181504641898157
694,5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1.0,0.9497,0.2218,-0.8949903146103193,0,1,2,1.45437007033264
695,5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1.0,0.9703,0.2218,0.1050096853896807,1,0,2,1.475829227114987
696,5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1.0,0.6387,0.2218,2.105009685389681,2,0,2,1.057658785651277
697,5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1.0,0.1535,0.2218,3.105009685389681,3,1,2,-0.36807550788901483
698,60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,1.0,0.5,1.0,0.9378,0.5074,0.1050096853896807,1,1,2,0.6142370594903045
699,60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,1.0,0.5,1.0,1.3415,0.5074,2.105009685389681,5,0,2,0.9722440227004974
700,60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,1.0,0.5,1.0,0.7748,0.5074,7.105009685389681,4,0,2,0.4233052843676594
701,60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,1.0,0.5,1.0,2.3034,0.5074,8.10500968538968,3,0,2,1.5128419240696256
702,5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1.0,0.0,1.5244,0.7838,0.1050096853896807,2,1,2,0.665202283234174
703,5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1.0,0.0,1.1966,0.7838,1.1050096853896807,1,1,2,0.4230855951904004
704,5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1.0,0.0,0.9882,0.7838,3.105009685389681,0,1,2,0.2317312206461185
705,5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1.0,0.0,0.7798,0.7838,4.105009685389681,3,0,2,-0.005116409217034089
706,5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0.0,2.1831,0.82355,1.1050096853896807,3,1,2,0.9748768997924657
707,5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0.0,6.2868,0.82355,2.105009685389681,0,1,2,2.0325832119734897
708,5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0.0,1.3353,0.82355,3.105009685389681,1,0,2,0.4832870004612335
709,5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0.0,1.1673,0.82355,5.105009685389681,2,0,2,0.3488244044299328
710,641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0.0,2.7612,0.65115,0.1050096853896807,2,0,2,1.4446806164156083
711,641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0.0,0.6399,0.65115,1.1050096853896807,1,1,2,-0.017428116268297617
712,641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0.0,5.805,0.65115,3.105009685389681,3,1,2,2.1877348637182794
713,641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0.0,1.9062,0.65115,5.105009685389681,0,1,2,1.0741269800898132
714,5study5_pr_2_2023-06-22_16h13.32.277.csv,1.0,1.0,0.5,0.5,0.4014,0.33315,4.105009685389681,1,1,2,0.18636559735369157
715,5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1.0,0.5,7.2348,0.7342,-0.8949903146103193,2,1,2,2.2878765242206263
716,5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1.0,0.5,2.0925,0.7342,0.1050096853896807,3,0,2,1.0473333313008963
717,5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1.0,0.5,1.7641,0.7342,3.105009685389681,0,0,2,0.8766144532396264
718,5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1.0,0.5,0.4091,0.7342,5.105009685389681,1,1,2,-0.5848218461273809
719,5study5_pr_2023-06-19_20h55.44.394.csv,1.0,1.0,0.5,1.0,13.301,0.6595,-0.8949903146103193,3,1,2,3.004112527195927
720,5study5_pr_2023-06-19_20h55.44.394.csv,1.0,1.0,0.5,1.0,4.902,0.6595,0.1050096853896807,5,1,2,2.0059165919306885
721,5study5_pr_2023-06-19_20h55.44.394.csv,1.0,1.0,0.5,1.0,3.085,0.6595,1.1050096853896807,4,1,2,1.542824964182119
722,5study5_pr_2023-06-19_20h55.44.394.csv,1.0,1.0,0.5,1.0,1.111,0.6595,3.105009685389681,1,1,2,0.5215338174822607
723,5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1.0,1.0,3.1276,0.49865,-0.8949903146103193,2,1,2,1.836116769402482
724,5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1.0,1.0,2.059,0.49865,1.1050096853896807,1,1,2,1.4180712601799126
725,5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1.0,1.0,1.0019,0.49865,3.105009685389681,0,1,2,0.6977490294173403
726,5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1.0,1.0,0.9716,0.49865,5.105009685389681,3,0,2,0.6670397502801406
727,5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1.0,0.5,0.3388,0.4742,2.105009685389681,0,1,2,-0.3362192108534058
728,5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1.0,0.5,0.3025,0.4742,3.105009685389681,2,1,2,-0.449547896160409
729,5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1.0,0.5,0.2344,0.4742,5.105009685389681,1,1,2,-0.7046001159284476
730,5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1.0,0.5,1.3059,0.4742,6.105009685389681,3,0,2,1.0130185635950566
731,5study5_pr_2_2023-06-22_21h20.50.735.csv,1.0,0.25,0.75,0.0,8.7716,1.41685,2.105009685389681,2,1,2,1.8230831322208023
732,5study5_pr_2_2023-06-22_21h20.50.735.csv,1.0,0.25,0.75,0.0,2.2276,1.41685,6.105009685389681,1,1,2,0.4524886750734348
733,63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1.0,0.0,0.5171,0.3808,0.1050096853896807,2,1,2,0.3059619764849655
734,63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1.0,0.0,1.4336,0.3808,2.105009685389681,1,0,2,1.3256697393034556
735,63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1.0,0.0,0.4706,0.3808,4.105009685389681,0,1,2,0.2117341733760519
736,63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1.0,0.0,0.9019,0.3808,6.105009685389681,3,0,2,0.8622293462544522
737,5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1.0,1.0,0.5837,0.2575,1.1050096853896807,3,0,2,0.8183674321059545
738,5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1.0,1.0,1.2525,0.2575,3.105009685389681,0,1,2,1.5818771128552291
739,5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1.0,1.0,0.5005,0.2575,4.105009685389681,1,1,2,0.6645878786514843
740,5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1.0,1.0,0.5531,0.2575,5.105009685389681,2,0,2,0.7645190968968415
741,642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1.0,0.0,9.5433,0.5268,-0.8949903146103193,1,1,2,2.8967736467091463
742,642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1.0,0.0,1.3474,0.5268,0.1050096853896807,0,1,2,0.9391111186574334
743,642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1.0,0.0,2.2346,0.5268,3.105009685389681,2,0,2,1.4449965502441113
744,642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1.0,0.0,1.6036,0.5268,6.105009685389681,3,1,2,1.1131854108992256
745,5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,0.75,0.75,1.0,1.2599,0.4403,0.1050096853896807,3,0,2,1.0513313189548759
746,5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,0.75,0.75,1.0,0.9945,0.4403,2.105009685389681,5,1,2,0.8147837855323188
747,5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,0.75,0.75,1.0,1.7867,0.4403,7.105009685389681,1,1,2,1.4006693091774134
748,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1.0,0.0,0.8186,1.0542,0.1050096853896807,9,0,3,-0.25294190036280395
749,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1.0,0.0,0.9341,1.0542,1.1050096853896807,2,1,3,-0.12095396554230341
750,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1.0,0.0,0.8844,1.0542,2.105009685389681,0,1,3,-0.17562801543781528
751,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1.0,0.0,1.1168,1.0542,4.105009685389681,3,1,3,0.05768526758700144
752,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1.0,0.0,1.2117,1.0542,5.105009685389681,6,1,3,0.13924214681637026
753,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1.0,0.0,1.1168,1.0542,7.105009685389681,1,0,3,0.05768526758700144
754,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,0.5,1.0,0.0,1.7554,0.91215,-0.8949903146103193,4,1,3,0.6546475799237889
755,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,0.5,1.0,0.0,0.4767,0.91215,0.1050096853896807,0,1,3,-0.6489170880234485
756,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,0.5,1.0,0.0,0.7004,0.91215,3.105009685389681,8,1,3,-0.26415284982253157
757,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,0.5,1.0,0.0,1.7608,0.91215,4.105009685389681,9,1,3,0.6577190799780234
758,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,0.5,1.0,0.0,0.7115,0.91215,6.105009685389681,2,1,3,-0.24842903270432132
759,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,0.5,1.0,0.0,0.8725,0.91215,7.105009685389681,1,1,3,-0.04444179615764612
760,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1.0,0.0,1.9935,1.2194,-0.8949903146103193,5,0,3,0.491532953347694
761,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1.0,0.0,1.5394,1.2194,0.1050096853896807,1,0,3,0.23303379562650137
762,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1.0,0.0,2.1478,1.2194,4.105009685389681,9,0,3,0.5660851279504003
763,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1.0,0.0,2.551,1.2194,6.105009685389681,8,1,3,0.7381265046680957
764,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1.0,0.0,1.2641,1.2194,7.105009685389681,7,0,3,0.03600147202779615
765,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1.0,0.0,2.634,1.2194,8.10500968538968,2,0,3,0.7701446688295106
766,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,0.0,0.5,0.75,2.7354,1.47275,1.1050096853896807,7,0,3,0.619146276045654
767,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,0.0,0.5,0.75,2.5527,1.47275,4.105009685389681,6,0,3,0.5500202211218247
768,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,0.0,0.5,0.75,1.4291,1.47275,5.105009685389681,1,0,3,-0.030086525914047566
769,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,0.0,0.5,0.75,2.4062,1.47275,6.105009685389681,9,0,3,0.49091733819762745
770,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,0.0,0.5,0.75,3.5367,1.47275,7.105009685389681,8,0,3,0.8760626875643948
771,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,0.0,0.5,0.75,1.9249,1.47275,8.10500968538968,3,0,3,0.2677426169187931
772,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,0.25,0.25,0.25,0.7927,0.9573,0.1050096853896807,9,1,3,-0.1886719821091975
773,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,0.25,0.25,0.25,1.1909,0.9573,1.1050096853896807,0,1,3,0.21834778082164266
774,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,0.25,0.25,0.25,0.8239,0.9573,2.105009685389681,1,1,3,-0.15006765863076332
775,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,0.25,0.25,0.25,0.6425,0.9573,4.105009685389681,3,1,3,-0.3987500051829327
776,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,0.25,0.25,0.25,0.8889,0.9573,5.105009685389681,7,1,3,-0.07413207870467826
777,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,0.25,0.25,0.25,0.9545,0.9573,6.105009685389681,4,1,3,-0.0029291787865052487
778,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1.0,1.0,14.67,0.8845,-0.8949903146103193,0,1,3,2.8085373575371873
779,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1.0,1.0,4.1266,0.8845,0.1050096853896807,4,1,3,1.5401865887512896
780,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1.0,1.0,0.8747,0.8845,1.1050096853896807,1,1,3,-0.011141543174030672
781,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1.0,1.0,1.1273,0.8845,2.105009685389681,5,1,3,0.2425581584506456
782,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1.0,1.0,2.5338,0.8845,4.105009685389681,9,1,3,1.052452917568113
783,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1.0,1.0,0.9756,0.8845,5.105009685389681,3,0,3,0.09803015274192525
784,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,0.5,1.0,1.0,1.675,1.1135,-0.8949903146103193,0,1,3,0.40830495756174456
785,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,0.5,1.0,1.0,1.254,1.1135,0.1050096853896807,3,1,3,0.11883023449544369
786,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,0.5,1.0,1.0,0.991,1.1135,3.105009685389681,8,1,3,-0.11654895236743422
787,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,0.5,1.0,1.0,1.375,1.1135,4.105009685389681,9,1,3,0.21094552340324946
788,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,0.5,1.0,1.0,0.984,1.1135,6.105009685389681,1,1,3,-0.12363758964516879
789,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,0.5,1.0,1.0,1.207,1.1135,8.10500968538968,5,1,3,0.08062973440010922
790,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1.0,0.5,3.3836,1.12055,-0.8949903146103193,4,0,3,1.1051205952482621
791,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1.0,0.5,4.6047,1.12055,0.1050096853896807,2,1,3,1.413257884805875
792,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1.0,0.5,0.8511,1.12055,1.1050096853896807,5,1,3,-0.2750452846986819
793,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1.0,0.5,2.4015,1.12055,5.105009685389681,8,1,3,0.7622739059232818
794,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1.0,0.5,1.5878,1.12055,6.105009685389681,7,1,3,0.34852977410941577
795,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1.0,0.5,0.8334,1.12055,8.10500968538968,9,1,3,-0.29606119619324417
796,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,3.6242,0.9028,-0.8949903146103193,4,1,3,1.3898878083346766
