sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment
5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1,0.25,0.4332,0.3699,4,2,0,1
5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1,0.25,0.7534,0.3699,6,3,1,1
5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1,0.25,0.5659,0.3699,8,1,1,1
5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1,1,2.3268,0.2839,1,1,0,1
5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1,1,0.7174,0.2839,3,3,1,1
5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1,1,0.3839,0.2839,4,0,0,1
5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1,1,0.8172,0.2839,8,2,0,1
5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1,0,0.9861,0.7169,2,1,0,1
5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1,0,0.5548,0.7169,4,2,0,1
5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1,0,0.3675,0.7169,5,0,1,1
5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1,0,0.5693,0.7169,6,3,1,1
5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1,0.25,3.7069,0.3671,3,1,1,1
5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1,0.25,1.176,0.3671,4,3,0,1
5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1,0.25,3.3697,0.3671,6,0,1,1
5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1,0.25,0.7393,0.3671,7,2,0,1
5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1,0.25,0.6014,0.578,1,4,0,1
5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1,0.25,0.2667,0.578,5,1,1,1
5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1,0.25,0.4047,0.578,6,5,0,1
5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1,0.25,0.1349,0.578,10,3,1,1
5study5_pr_2_2023-06-22_15h22.55.415.csv,0.666666667,0.5,1,0,7.7187,0.4637,1,0,0,1
5study5_pr_2_2023-06-22_15h22.55.415.csv,0.666666667,0.5,1,0,1.2721,0.4637,6,2,1,1
5study5_pr_2_2023-06-22_15h22.55.415.csv,0.666666667,0.5,1,0,0.336,0.4637,8,1,1,1
5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1,1,1.273,0.88,3,2,0,1
5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1,1,1.167,0.88,4,0,0,1
5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1,1,1.776,0.88,5,1,1,1
5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1,1,0.416,0.88,7,3,1,1
6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,1.1002,0.3872,2,3,0,1
6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,0.7335,0.3872,3,0,1,1
6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,1.2831,0.3872,4,2,0,1
6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,0.1845,0.3872,7,1,1,1
5study5_pr_2023-06-19_19h50.18.080.csv,0.333333333,1,0.5,1,1.2085,0.1573,2,1,1,1
5study5_pr_2023-06-19_19h50.18.080.csv,0.333333333,1,0.5,1,0.2849,0.1573,6,5,0,1
5study5_pr_2023-06-19_19h50.18.080.csv,0.333333333,1,0.5,1,1.7225,0.1573,8,3,0,1
5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1,1,3.869,0.3865,1,0,1,1
5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1,1,0.919,0.3865,4,3,0,1
5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1,1,1.535,0.3865,7,1,1,1
5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1,1,1.049,0.3865,8,2,0,1
5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0,2.88,0.816,5,1,1,1
5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0,1.587,0.816,6,2,1,1
5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0,3.307,0.816,7,3,0,1
5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0,1.162,0.816,8,0,0,1
63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1,0,0.9468,0.28735,1,1,1,1
63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1,0,0.8964,0.28735,4,5,1,1
63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1,0,0.6919,0.28735,5,4,0,1
63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1,0,0.6664,0.28735,9,3,1,1
5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1,1,2.3933,0.32925,1,1,0,1
5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1,1,0.5588,0.32925,2,2,1,1
5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1,1,1.0012,0.32925,3,3,1,1
5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1,1,0.6667,0.32925,4,0,0,1
5study5_pr_2_2023-06-22_15h59.38.336.csv,1,0.5,1,0.5,3.4267,0.3009,3,3,1,1
5study5_pr_2_2023-06-22_15h59.38.336.csv,1,0.5,1,0.5,2.4113,0.3009,5,1,1,1
5study5_pr_2_2023-06-22_15h59.38.336.csv,1,0.5,1,0.5,3.0078,0.3009,7,0,1,1
5study5_pr_2_2023-06-22_15h59.38.336.csv,1,0.5,1,0.5,1.9559,0.3009,8,2,1,1
5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1,1,1.4932,0.483,1,0,1,1
5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1,1,0.9576,0.483,3,2,0,1
5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1,1,0.7502,0.483,4,1,1,1
5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1,1,0.2834,0.483,8,3,0,1
5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1,1,3.7383,0.6011,1,1,1,1
5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1,1,1.1202,0.6011,2,3,0,1
5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1,1,0.4572,0.6011,5,0,1,1
5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1,1,0.5528,0.6011,7,2,0,1
5ef08aa7177a735c78ffbf40_study5_pr_2_2023-06-22_15h41.45.288.csv,0.666666667,0.333333333,0.5,0.25,1.2342,0.5847,3,2,1,1
5ef08aa7177a735c78ffbf40_study5_pr_2_2023-06-22_15h41.45.288.csv,0.666666667,0.333333333,0.5,0.25,6.7002,0.5847,4,0,1,1
61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1,0.75,5.722,0.6175,1,1,0,1
61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1,0.75,0.052,0.6175,5,0,1,1
61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1,0.75,0.085,0.6175,6,3,1,1
61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1,0.75,0.054,0.6175,8,2,0,1
5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1,0.5,0.554,0.384,2,2,1,1
5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1,0.5,1.711,0.384,6,1,0,1
5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1,0.5,0.775,0.384,7,3,1,1
5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1,0.5,0.706,0.384,8,0,0,1
609c6cc79875c8f0ba5d2242_study5_pr_2_2023-06-22_15h20.19.865.csv,1,1,0.5,0.25,1.521,0.834,5,3,1,1
609c6cc79875c8f0ba5d2242_study5_pr_2_2023-06-22_15h20.19.865.csv,1,1,0.5,0.25,0.368,0.834,8,0,1,1
5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1,0.9497,0.2218,1,0,1,1
5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1,0.9703,0.2218,2,1,0,1
5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1,0.6387,0.2218,4,2,0,1
5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1,0.1535,0.2218,5,3,1,1
60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,1,0.5,1,0.9378,0.5074,2,1,1,1
60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,1,0.5,1,1.3415,0.5074,4,5,0,1
60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,1,0.5,1,0.7748,0.5074,9,4,0,1
60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,1,0.5,1,2.3034,0.5074,10,3,0,1
5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1,0,1.5244,0.7838,2,2,1,1
5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1,0,1.1966,0.7838,3,1,1,1
5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1,0,0.9882,0.7838,5,0,1,1
5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1,0,0.7798,0.7838,6,3,0,1
5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0,2.1831,0.82355,3,3,1,1
5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0,6.2868,0.82355,4,0,1,1
5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0,1.3353,0.82355,5,1,0,1
5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0,1.1673,0.82355,7,2,0,1
641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0,2.7612,0.65115,2,2,0,1
641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0,0.6399,0.65115,3,1,1,1
641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0,5.805,0.65115,5,3,1,1
641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0,1.9062,0.65115,7,0,1,1
5study5_pr_2_2023-06-22_16h13.32.277.csv,1,1,0.5,0.5,0.4014,0.33315,6,1,1,1
5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1,0.5,7.2348,0.7342,1,2,1,1
5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1,0.5,2.0925,0.7342,2,3,0,1
5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1,0.5,1.7641,0.7342,5,0,0,1
5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1,0.5,0.4091,0.7342,7,1,1,1
5study5_pr_2023-06-19_20h55.44.394.csv,1,1,0.5,1,13.301,0.6595,1,3,1,1
5study5_pr_2023-06-19_20h55.44.394.csv,1,1,0.5,1,4.902,0.6595,2,5,1,1
5study5_pr_2023-06-19_20h55.44.394.csv,1,1,0.5,1,3.085,0.6595,3,4,1,1
5study5_pr_2023-06-19_20h55.44.394.csv,1,1,0.5,1,1.111,0.6595,5,1,1,1
5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1,1,3.1276,0.49865,1,2,1,1
5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1,1,2.059,0.49865,3,1,1,1
5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1,1,1.0019,0.49865,5,0,1,1
5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1,1,0.9716,0.49865,7,3,0,1
5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1,0.5,0.3388,0.4742,4,0,1,1
5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1,0.5,0.3025,0.4742,5,2,1,1
5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1,0.5,0.2344,0.4742,7,1,1,1
5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1,0.5,1.3059,0.4742,8,3,0,1
5study5_pr_2_2023-06-22_21h20.50.735.csv,1,0.25,0.75,0,8.7716,1.41685,4,2,1,1
5study5_pr_2_2023-06-22_21h20.50.735.csv,1,0.25,0.75,0,2.2276,1.41685,8,1,1,1
63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1,0,0.5171,0.3808,2,2,1,1
63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1,0,1.4336,0.3808,4,1,0,1
63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1,0,0.4706,0.3808,6,0,1,1
63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1,0,0.9019,0.3808,8,3,0,1
5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1,1,0.5837,0.2575,3,3,0,1
5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1,1,1.2525,0.2575,5,0,1,1
5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1,1,0.5005,0.2575,6,1,1,1
5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1,1,0.5531,0.2575,7,2,0,1
642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1,0,9.5433,0.5268,1,1,1,1
642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1,0,1.3474,0.5268,2,0,1,1
642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1,0,2.2346,0.5268,5,2,0,1
642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1,0,1.6036,0.5268,8,3,1,1
5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,0.75,0.75,1,1.2599,0.4403,2,3,0,1
5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,0.75,0.75,1,0.9945,0.4403,4,5,1,1
5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,0.75,0.75,1,1.7867,0.4403,9,1,1,1
5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1,0,0.8186,1.0542,2,9,0,2
5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1,0,0.9341,1.0542,3,2,1,2
5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1,0,0.8844,1.0542,4,0,1,2
5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1,0,1.1168,1.0542,6,3,1,2
5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1,0,1.2117,1.0542,7,6,1,2
5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1,0,1.1168,1.0542,9,1,0,2
587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1,0.5,1,0,1.7554,0.91215,1,4,1,2
587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1,0.5,1,0,0.4767,0.91215,2,0,1,2
587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1,0.5,1,0,0.7004,0.91215,5,8,1,2
587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1,0.5,1,0,1.7608,0.91215,6,9,1,2
587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1,0.5,1,0,0.7115,0.91215,8,2,1,2
587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1,0.5,1,0,0.8725,0.91215,9,1,1,2
5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1,0,1.9935,1.2194,1,5,0,2
5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1,0,1.5394,1.2194,2,1,0,2
5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1,0,2.1478,1.2194,6,9,0,2
5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1,0,2.551,1.2194,8,8,1,2
5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1,0,1.2641,1.2194,9,7,0,2
5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1,0,2.634,1.2194,10,2,0,2
6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0,0,0.5,0.75,2.7354,1.47275,3,7,0,2
6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0,0,0.5,0.75,2.5527,1.47275,6,6,0,2
6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0,0,0.5,0.75,1.4291,1.47275,7,1,0,2
6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0,0,0.5,0.75,2.4062,1.47275,8,9,0,2
6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0,0,0.5,0.75,3.5367,1.47275,9,8,0,2
6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0,0,0.5,0.75,1.9249,1.47275,10,3,0,2
5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1,0.25,0.25,0.25,0.7927,0.9573,2,9,1,2
5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1,0.25,0.25,0.25,1.1909,0.9573,3,0,1,2
5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1,0.25,0.25,0.25,0.8239,0.9573,4,1,1,2
5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1,0.25,0.25,0.25,0.6425,0.9573,6,3,1,2
5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1,0.25,0.25,0.25,0.8889,0.9573,7,7,1,2
5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1,0.25,0.25,0.25,0.9545,0.9573,8,4,1,2
5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1,1,14.67,0.8845,1,0,1,2
5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1,1,4.1266,0.8845,2,4,1,2
5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1,1,0.8747,0.8845,3,1,1,2
5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1,1,1.1273,0.8845,4,5,1,2
5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1,1,2.5338,0.8845,6,9,1,2
5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1,1,0.9756,0.8845,7,3,0,2
5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1,0.5,1,1,1.675,1.1135,1,0,1,2
5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1,0.5,1,1,1.254,1.1135,2,3,1,2
5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1,0.5,1,1,0.991,1.1135,5,8,1,2
5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1,0.5,1,1,1.375,1.1135,6,9,1,2
5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1,0.5,1,1,0.984,1.1135,8,1,1,2
5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1,0.5,1,1,1.207,1.1135,10,5,1,2
5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1,0.5,3.3836,1.12055,1,4,0,2
5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1,0.5,4.6047,1.12055,2,2,1,2
5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1,0.5,0.8511,1.12055,3,5,1,2
5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1,0.5,2.4015,1.12055,7,8,1,2
5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1,0.5,1.5878,1.12055,8,7,1,2
5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1,0.5,0.8334,1.12055,10,9,1,2
5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,3.6242,0.9028,1,4,1,2
5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,2.6727,0.9028,2,2,0,2
5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,1.3041,0.9028,5,9,0,2
5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,0.9027,0.9028,6,8,1,2
5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,0.7186,0.9028,7,3,1,2
5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,0.9509,0.9028,8,1,1,2
6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1,0.5,1,0,1.1826,0.8395,2,6,1,2
6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1,0.5,1,0,0.8976,0.8395,4,4,1,2
6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1,0.5,1,0,0.6842,0.8395,5,9,1,2
6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1,0.5,1,0,0.7119,0.8395,6,5,1,2
6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1,0.5,1,0,1.0784,0.8395,8,0,1,2
6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1,0.5,1,0,0.8505,0.8395,9,1,1,2
5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1,0,4.6674,0.82665,1,4,0,2
5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1,0,0.1676,0.82665,4,7,1,2
5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1,0,0.601,0.82665,5,8,0,2
5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1,0,1.2007,0.82665,6,0,1,2
5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1,0,0.5511,0.82665,8,1,1,2
5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1,0,0.501,0.82665,10,3,0,2
63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1,0.5,0,3.8376,0.917,1,4,0,2
63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1,0.5,0,3.5717,0.917,2,0,0,2
63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1,0.5,0,1.6971,0.917,3,2,1,2
63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1,0.5,0,2.8863,0.917,5,7,0,2
63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1,0.5,0,1.5118,0.917,7,5,0,2
63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1,0.5,0,1.0853,0.917,9,9,0,2
5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1,0.25,3.983,0.822,1,3,0,2
5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1,0.25,0.873,0.822,3,6,1,2
5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1,0.25,2.084,0.822,6,5,1,2
5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1,0.25,1.237,0.822,7,9,1,2
5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1,0.25,1.083,0.822,8,7,1,2
5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1,0.25,0.989,0.822,9,2,1,2
5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1,0,1.238,1.11875,2,6,0,2
5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1,0,1.5823,1.11875,3,5,1,2
5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1,0,6.8304,1.11875,5,0,1,2
5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1,0,1.4714,1.11875,6,9,0,2
5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1,0,1.3184,1.11875,7,1,0,2
5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1,0,1.0041,1.11875,9,2,1,2
