Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
63066ac24c8fe5c1bb3e641a,5f25d8172b91b02b72277187,APPROVED,2022-08-24T18:15:30.647000Z,2022-08-24T20:56:04.981000Z,2022-09-02T13:27:32.915000Z,2022-08-24T20:56:05.307000Z,9635.0,763C1391,655,,,"English, Polish",23,Male,White,Poland,Poland,Poland,Polish,Yes,Other,Not Applicable
63066ac27ef66905241f126b,5b15307351caaf0001228d9b,APPROVED,2022-08-24T18:19:15.385000Z,2022-08-24T20:49:27.709000Z,2022-09-02T13:27:33.014000Z,2022-08-24T20:49:28.084000Z,9013.0,763C1391,4313,,,English,34,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63066ac28ff5f242d227dd94,603d75c3cd5c8ec37b0700a1,APPROVED,2022-08-24T18:15:30.839000Z,2022-08-24T20:16:46.947000Z,2022-09-02T13:27:33.114000Z,2022-08-24T20:16:47.264000Z,7277.0,763C1391,84,,,"Polish, English",25,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking),Not Applicable
63066ac2a2c0d6f8dacbac25,6075cf9b059725b365f85e34,APPROVED,2022-08-24T18:15:30.324000Z,2022-08-24T19:45:31.630000Z,2022-09-02T13:27:33.222000Z,2022-08-24T19:45:32.001000Z,5402.0,763C1391,415,,,"English, Polish",23,Male,White,Poland,Poland,Poland,Polish,Yes,DATA_EXPIRED,Not Applicable
63066ac349bca0823866084e,5fbb9d170045d6d085a9bbbf,APPROVED,2022-08-24T18:25:06.346000Z,2022-08-24T20:05:30.188000Z,2022-09-02T13:27:33.333000Z,2022-08-24T20:05:30.540000Z,6024.0,763C1391,689,,,English,29,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time,Not Applicable
63066ac356d72c1e4d2360c0,613bddfaa4471bbe889926ee,APPROVED,2022-08-24T18:23:04.094000Z,2022-08-24T19:57:02.770000Z,2022-09-02T13:27:33.440000Z,2022-08-24T19:57:03.142000Z,5639.0,763C1391,152,,,"Spanish, English",23,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63066ac3932d7cb56127a99c,5f70f2daea9a9f7076484982,APPROVED,2022-08-24T18:16:01.470000Z,2022-08-24T19:59:51.411000Z,2022-09-02T13:27:33.542000Z,2022-08-24T19:59:51.813000Z,6230.0,763C1391,1208,,,"Czech, Danish, Dutch, English, French, German, Italian, Polish, Slovak, Spanish",40,Female,White,Poland,Poland,Poland,Polish,No,Full-Time,Not Applicable
63066ac3a2f2a304ad9af9c6,5e7a54cb26ed710245408b81,APPROVED,2022-08-24T18:21:23.376000Z,2022-08-24T20:09:03.323000Z,2022-09-02T13:27:33.639000Z,2022-08-24T20:09:03.916000Z,6460.0,763C1391,213,,,"English, Spanish, Italian, Portuguese",23,Male,Mixed,Italy,Italy,Italy,Italian,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63066ac4330675d9d17a119a,5f4e97aae4fe380a7bad99c7,APPROVED,2022-08-24T18:15:32.163000Z,2022-08-24T20:38:40.507000Z,2022-09-02T13:27:33.960000Z,2022-08-24T20:38:40.863000Z,8589.0,763C1391,843,,,"English, Portuguese",26,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time,Not Applicable
63066ac456d72c1e4d2360c4,60684f29dbfe1bb2059e5e27,APPROVED,2022-08-24T18:15:32.706000Z,2022-08-24T19:48:25.941000Z,2022-09-02T13:27:34.064000Z,2022-08-24T19:48:26.420000Z,5574.0,763C1391,165,,,"English, Greek",23,Male,White,Greece,Greece,Greece,Greek,No,Unemployed (and job seeking),Not Applicable
63066ac49a0b6e821e9afa24,5ff26a649378612a1c20287f,APPROVED,2022-08-24T18:15:32.522000Z,2022-08-24T18:53:56.941000Z,2022-09-02T13:27:34.165000Z,2022-08-24T18:53:57.378000Z,2305.0,no code,380,,,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63066ac56fc3de04efe59f3d,62c5f32703404ac1cd64a1ed,APPROVED,2022-08-24T18:15:33.057000Z,2022-08-24T19:49:02.828000Z,2022-09-02T13:27:34.284000Z,2022-08-24T19:49:03.273000Z,5610.0,763C1391,663,,,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
63066ac5921dcd620f66082b,611e3c4f4eae320e94284ea7,APPROVED,2022-08-24T18:15:45.370000Z,2022-08-24T20:06:14.826000Z,2022-09-02T13:27:34.391000Z,2022-08-24T20:06:15.204000Z,6630.0,763C1391,1171,,,English,32,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,Not Applicable
63066ac5ef09f851dad02cd8,5abbc97de1099600016a286a,APPROVED,2022-08-24T18:15:33.724000Z,2022-08-24T20:10:55.905000Z,2022-09-02T13:27:34.499000Z,2022-08-24T20:10:56.278000Z,6923.0,763C1391,501,,,"Portuguese, English",44,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,Not Applicable
63066ac64a66479e933e6446,6266b7c4afe8a0ff03ca1f53,APPROVED,2022-08-24T18:22:14.967000Z,2022-08-24T19:56:00.409000Z,2022-09-02T13:27:34.598000Z,2022-08-24T19:56:00.822000Z,5626.0,763C1391,1477,,,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other,Not Applicable
63066ac64ebbb9c40a5b6605,60b0f00d76201e617923f93f,APPROVED,2022-08-24T18:21:16.917000Z,2022-08-24T20:06:12.153000Z,2022-09-02T13:27:34.696000Z,2022-08-24T20:06:12.475000Z,6296.0,763C1391,1703,,,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
63066ac67ba87d270e7a1197,5e0fac24500f066c547f6376,APPROVED,2022-08-24T18:15:34.242000Z,2022-08-24T19:55:29.356000Z,2022-09-02T13:27:34.796000Z,2022-08-24T19:55:29.698000Z,5996.0,763C1391,1145,,,English,45,Female,White,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
63066ac6a7e36b041e067c25,5f3287b83428cb05746e2214,APPROVED,2022-08-24T18:17:20.614000Z,2022-08-24T20:15:29.473000Z,2022-09-02T13:27:34.896000Z,2022-08-24T20:15:29.895000Z,7089.0,763C1391,1297,,,English,35,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Full-Time,Not Applicable
63066ac72fce9b6b01660880,60d91337ab2bb56833f78998,APPROVED,2022-08-24T18:15:35.804000Z,2022-08-24T21:02:29.856000Z,2022-09-02T13:27:34.994000Z,2022-08-24T21:02:30.240000Z,10015.0,763C1391,194,,,"Portuguese, Spanish, English",22,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63066ac75b1fb6335757efef,5fd5c8a1b06c1b43e8d3c8c1,APPROVED,2022-08-24T18:16:59.553000Z,2022-08-24T20:30:54.377000Z,2022-09-02T13:27:35.092000Z,2022-08-24T20:30:54.775000Z,8035.0,763C1391,277,,,"English, Portuguese",28,Female,Black,Anguilla,South Africa,South Africa,Portuguese,No,Full-Time,Not Applicable
63066ac781a2f0fd161f1288,608702d7661a76c56f62a02a,APPROVED,2022-08-24T18:15:42.147000Z,2022-08-24T19:51:45.300000Z,2022-09-02T13:27:35.195000Z,2022-08-24T19:51:45.724000Z,5764.0,763C1391,1681,,,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
63066ac7ee1d3103043dd357,5ecaa03045d07e0767b5d61e,APPROVED,2022-08-24T18:15:35.149000Z,2022-08-24T19:46:15.370000Z,2022-09-02T13:27:35.289000Z,2022-08-24T19:46:15.870000Z,5441.0,763C1391,422,,,"English, Spanish",23,Male,White,Spain,Spain,Spain,Spanish,Yes,Other,Not Applicable
63066ac83f14272b2cd7a2df,60534ad8f7872caee17c7a96,APPROVED,2022-08-24T18:15:46.508000Z,2022-08-24T20:02:18.153000Z,2022-09-02T13:27:35.380000Z,2022-08-24T20:02:18.511000Z,6392.0,763C1391,975,,,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63066ac84fe70cde1df503bc,5eb6a07c52ea805a805893c2,APPROVED,2022-08-24T18:15:36.205000Z,2022-08-24T19:45:19.230000Z,2022-09-02T13:27:35.474000Z,2022-08-24T19:45:19.575000Z,5384.0,763C1391,164,,,"English, Greek",26,Male,White,Greece,Greece,Greece,Greek,No,Unemployed (and job seeking),Not Applicable
63066ac89167eacea2a95be3,62b4388226967b3994d79da1,APPROVED,2022-08-24T18:15:36.663000Z,2022-08-24T20:34:44.103000Z,2022-09-02T13:27:35.570000Z,2022-08-24T20:34:44.467000Z,8348.0,763C1391,1551,,,English,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
63066ac91f348e2821a958ca,5f4813c94e8b081877fb26a6,APPROVED,2022-08-24T18:15:46.946000Z,2022-08-24T19:44:46.778000Z,2022-09-02T13:27:35.666000Z,2022-08-24T19:44:47.090000Z,5340.0,763C1391,4353,,,English,33,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),Not Applicable
63066ac92906377f5dfc4c46,60513ec07ee46769ed029be4,APPROVED,2022-08-24T18:15:36.900000Z,2022-08-24T19:46:23.435000Z,2022-09-02T13:27:35.761000Z,2022-08-24T19:46:23.831000Z,5447.0,763C1391,2190,,,"German, English",35,Male,White,United States,Germany,Germany,German,No,Full-Time,Not Applicable
63066ac9d676ec561ca13f3d,60c58250ee1f8bbfd27e5c98,APPROVED,2022-08-24T18:16:07.775000Z,2022-08-24T20:09:11.063000Z,2022-09-02T13:27:35.863000Z,2022-08-24T20:09:11.689000Z,6784.0,763C1391,307,,,English,26,Male,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63066ac9fe5d1a0c672fcd52,58404fd8ad98e40001ce915f,APPROVED,2022-08-24T18:16:23.096000Z,2022-08-24T19:46:10.514000Z,2022-09-02T13:27:35.960000Z,2022-08-24T19:46:10.974000Z,5388.0,763C1391,3102,,,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
63066aca244b034ce5f329d7,5d21e78e5a2cea0016a843c4,APPROVED,2022-08-24T18:15:38.773000Z,2022-08-24T20:13:54.409000Z,2022-09-02T13:27:36.059000Z,2022-08-24T20:13:54.817000Z,7096.0,763C1391,917,,,"English, French, German, Spanish",40,Male,White,Italy,Italy,Italy,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63066aca4530558458a95bca,5b9d57e5737d030001ad2cbf,APPROVED,2022-08-24T18:15:38.454000Z,2022-08-24T19:48:58.164000Z,2022-09-02T13:27:36.153000Z,2022-08-24T19:48:59.016000Z,5600.0,763C1391,2746,,,English,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
63066aca4d26c9592114118a,5d29412ab711e9001ab74ece,APPROVED,2022-08-24T18:15:38.102000Z,2022-08-24T19:43:05.871000Z,2022-09-02T13:27:36.246000Z,2022-08-24T19:43:06.210000Z,5248.0,763C1391,683,,,"Polish, English",40,Male,White,Poland,Poland,Poland,Polish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
63066acaca8f070d42c6e2b5,5e3c7f23a7f9e9078a2a009a,APPROVED,2022-08-24T18:15:38.282000Z,2022-08-24T18:16:15.508000Z,2022-09-02T13:27:36.340000Z,2022-08-24T18:16:15.838000Z,38.0,CX4OKE32,369,,,"English, Portuguese",23,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,Not Applicable
63066af3cf2c3adfc2fc4c7f,6158ba08f68a4b368602a5d8,APPROVED,2022-08-24T18:16:19.861000Z,2022-08-24T19:49:21.245000Z,2022-09-02T13:27:36.436000Z,2022-08-24T19:49:21.655000Z,5582.0,763C1391,266,,,"English, Hungarian",25,Female,White,Hungary,Hungary,Hungary,Hungarian,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63066afa6ba3a223f441c438,5e918b7bf9c9d14abca01622,APPROVED,2022-08-24T18:16:53.391000Z,2022-08-24T19:48:27.941000Z,2022-09-02T13:27:36.525000Z,2022-08-24T19:48:28.385000Z,5495.0,763C1391,562,,,"English, Polish",31,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,Not Applicable
63066afc56d72c1e4d2360d2,60fd5adad03767cff6dddda8,APPROVED,2022-08-24T18:16:28.607000Z,2022-08-24T20:07:16.680000Z,2022-09-02T13:27:36.615000Z,2022-08-24T20:07:17.107000Z,6649.0,763C1391,318,,,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63066b93164583b07a9af9e5,5e822d17f956a29530ccc2f8,APPROVED,2022-08-24T18:23:16.613000Z,2022-08-24T20:47:57.922000Z,2022-09-02T13:27:36.703000Z,2022-08-24T20:47:58.276000Z,8682.0,763C1391,507,,,"English, Italian",25,Female,White,Italy,Italy,Italy,Italian,Yes,Other,Not Applicable
63066be5fc0da5cac13bb8a5,5fd28d6a17926504442d501c,APPROVED,2022-08-24T18:20:21.281000Z,2022-08-24T19:59:04.638000Z,2022-09-02T13:27:36.792000Z,2022-08-24T19:59:05.022000Z,5924.0,763C1391,135,,,"Polish, English",26,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,Not Applicable
63066c0ba5267b6aa6bee8c8,613d0ef50abfe24aa600bc84,APPROVED,2022-08-24T18:26:29.323000Z,2022-08-24T20:01:46.418000Z,2022-09-02T13:27:36.885000Z,2022-08-24T20:01:46.816000Z,5718.0,763C1391,520,,,English,28,Female,Black,South Africa,South Africa,South Africa,English,Yes,DATA_EXPIRED,Not Applicable
63066c276fcb92b39bc00f7e,62daeec8e79af298b60dcb83,APPROVED,2022-08-24T18:22:10.588000Z,2022-08-24T19:54:31.678000Z,2022-09-02T13:27:36.971000Z,2022-08-24T19:54:32.078000Z,5542.0,763C1391,227,,,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63066cc69e3bc6a2c2f6874b,5cc7443b836ddc0016fec706,APPROVED,2022-08-24T18:24:06.513000Z,2022-08-24T19:59:15.711000Z,2022-09-02T13:27:37.063000Z,2022-08-24T19:59:16.150000Z,5710.0,763C1391,3085,,,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63066d386e6d661a0e544400,5e7a2fc429c35307d86105a1,APPROVED,2022-08-24T18:26:00.146000Z,2022-08-24T20:44:44.629000Z,2022-09-02T13:27:37.156000Z,2022-08-24T20:44:45.005000Z,8325.0,763C1391,756,,,"Italian, English",29,Male,White,Italy,Italy,Italy,Italian,Yes,Full-Time,Not Applicable
63066dda06e50255f941c3b4,5e57a0020c3c6a14a1624031,APPROVED,2022-08-24T18:28:42.941000Z,2022-08-24T19:58:42.014000Z,2022-09-02T13:27:37.249000Z,2022-08-24T19:58:42.397000Z,5400.0,763C1391,1016,,,"English, Hungarian",31,Male,White,Hungary,Hungary,Hungary,Hungarian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
63066ec61fac030d874d9f8b,5ec3b9e83f187802a6aa041e,APPROVED,2022-08-24T18:33:04.917000Z,2022-08-24T20:09:27.672000Z,2022-09-02T13:27:37.340000Z,2022-08-24T20:09:28.086000Z,5783.0,763C1391,1270,,,"English, Greek, German, Spanish, French",27,Female,White,Greece,Greece,Greece,Greek,No,Full-Time,Not Applicable
63066f570b3249cb3318b560,5e93138a7d69590115fa1e21,APPROVED,2022-08-24T18:35:03.629000Z,2022-08-24T20:20:33.083000Z,2022-09-02T13:27:37.433000Z,2022-08-24T20:20:33.443000Z,6330.0,763C1391,2180,,,English,67,Male,White,Germany,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
63066f72207a7b403437070b,5685850c333cbd000d4e042f,APPROVED,2022-08-24T18:35:43.460000Z,2022-08-24T19:59:32.983000Z,2022-09-02T13:27:37.522000Z,2022-08-24T19:59:33.312000Z,5030.0,763C1391,5833,,,English,29,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
6306719888f4f64b53d98cca,5ea6e7dff5d217088a20deb0,APPROVED,2022-08-24T18:54:29.901000Z,2022-08-24T22:00:50.306000Z,2022-09-02T13:27:37.616000Z,2022-08-24T22:00:50.677000Z,11181.0,763C1391,653,,,"Czech, English",40,Male,White,Czech Republic,Czech Republic,Czech Republic,Czech,No,Part-Time,Not Applicable
630671e93295ff4a6bdbf462,601129f77e0c21000b0c408a,APPROVED,2022-08-24T18:46:01.410000Z,2022-08-24T21:43:56.832000Z,2022-09-02T13:27:37.711000Z,2022-08-24T21:43:57.142000Z,10676.0,763C1391,1247,,,"Afrikaans, English",25,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,Not Applicable
6306724f2e87c13c9a6b2624,5dd58b43149f5354a6124a41,APPROVED,2022-08-24T18:47:43.725000Z,2022-08-24T20:26:37.389000Z,2022-09-02T13:27:37.803000Z,2022-08-24T20:26:37.822000Z,5934.0,763C1391,771,,,"Portuguese, English, French, Spanish",27,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,Not Applicable
63067534419b38ab08a13f8b,5bdf91dbb32fa800012ea282,APPROVED,2022-08-24T19:00:11.978000Z,2022-08-24T21:52:22.949000Z,2022-09-02T13:27:37.908000Z,2022-08-24T21:52:23.301000Z,10331.0,763C1391,1527,,,"Spanish, English",49,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,Not Applicable
6306757635ab23532ad98cae,5f9aba6600cdf11f1c9b915c,APPROVED,2022-08-24T19:01:10.973000Z,2022-08-24T20:23:46.150000Z,2022-09-02T13:27:38.006000Z,2022-08-24T20:23:46.607000Z,4956.0,763C1391,1207,,,"English, German, Polish, Portuguese, Russian",19,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
630675e04540b5529441c3a5,5e8b9e5e08c9f207f612ac74,APPROVED,2022-08-24T19:03:04.227000Z,2022-08-24T20:31:41.577000Z,2022-09-02T13:27:38.095000Z,2022-08-24T20:31:41.963000Z,5318.0,763C1391,441,,,"Italian, English",25,Male,White,Italy,Italy,Italy,Italian,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
630679f5b7ff00e40437071a,5ecfa3e67fd043000aee9fb4,APPROVED,2022-08-24T19:21:20.224000Z,2022-08-24T21:12:14.854000Z,2022-09-02T13:27:38.185000Z,2022-08-24T21:12:15.257000Z,6655.0,763C1391,303,,,"English, Polish",21,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63067dc0936af5ee06bee908,5eceef5fa487421604c337ba,APPROVED,2022-08-24T19:36:31.999000Z,2022-08-24T21:03:54.001000Z,2022-09-02T13:27:38.274000Z,2022-08-24T21:03:54.386000Z,5243.0,763C1391,1233,,,"English, Greek, German",26,Male,White,Greece,Greece,Greece,Greek,Yes,Unemployed (and job seeking),Not Applicable
63067f4d107c8e2d3e27dd8d,62b8cd151b5fd0f9be7d1f11,APPROVED,2022-08-24T19:43:47.243000Z,2022-08-24T21:05:54.949000Z,2022-09-02T13:27:38.364000Z,2022-08-24T21:05:55.322000Z,4928.0,763C1391,1700,,,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),Not Applicable
630681f1d9c6a67b4b78ebdf,611e0d5e51e659a7bab55418,APPROVED,2022-08-24T19:54:47.427000Z,2022-08-24T21:51:19.899000Z,2022-09-02T13:27:38.453000Z,2022-08-24T21:51:20.259000Z,6993.0,763C1391,200,,,English,24,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
630699eaa6d21ead0b3dd369,5b222aff59f9620001c109cb,APPROVED,2022-08-24T21:36:42.733000Z,2022-08-24T23:11:47.142000Z,2022-09-02T13:27:38.543000Z,2022-08-24T23:11:47.532000Z,5705.0,763C1391,1260,,,"English, Finnish, Italian, Indonesian",31,Male,Mixed,Finland,Finland,Finland,Finnish,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63069be2ac92efec51f68743,62c5e361c48779e400a888a1,APPROVED,2022-08-24T21:53:44.813000Z,2022-08-25T01:02:56.515000Z,2022-09-02T13:27:38.638000Z,2022-08-25T01:02:57.018000Z,11352.0,763C1391,301,,,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63069be4624198864ecbac03,5fdf808af53c7a7e9199b430,APPROVED,2022-08-24T21:45:11.831000Z,2022-08-24T23:47:21.625000Z,2022-09-02T13:27:38.728000Z,2022-08-24T23:47:21.980000Z,7330.0,763C1391,577,,,"Polish, English",25,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time,Not Applicable
63069be48dabf6564a6b2612,613a469755c08ab3b9d682ad,APPROVED,2022-08-24T21:45:13.639000Z,2022-08-24T23:19:18.524000Z,2022-09-02T13:27:38.815000Z,2022-08-24T23:19:18.940000Z,5645.0,763C1391,1034,,,"English, Spanish",27,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,Not Applicable
630702225383d2a2d327a97d,545d347afdf99b7f9fca22c7,APPROVED,2022-08-25T05:02:14.537000Z,2022-08-25T06:42:28.419000Z,2022-09-02T13:27:38.903000Z,2022-08-25T06:42:28.747000Z,6014.0,763C1391,2229,,,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
63070222649bbdb2013bb8c5,5d31266f466cc90019de4e43,APPROVED,2022-08-25T05:01:24.293000Z,2022-08-25T07:10:36.084000Z,2022-09-02T13:27:39Z,2022-08-25T07:10:50.412000Z,7752.0,763C1391,2844,,,DATA_EXPIRED,41,Female,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
63070223a3be4e1601c5a9ff,5efef32a88bb6a01c8087591,APPROVED,2022-08-25T05:01:23.648000Z,2022-08-25T07:13:13.902000Z,2022-09-02T13:27:39.098000Z,2022-08-25T07:13:14.265000Z,7911.0,763C1391,1688,,,English,23,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
630702a565098fe89a067c19,5fd7782dee03dc08d3f3f491,APPROVED,2022-08-25T05:03:33.957000Z,2022-08-25T06:38:38.569000Z,2022-09-02T13:27:39.194000Z,2022-08-25T06:38:38.928000Z,5705.0,763C1391,3505,,,"English, Armenian, Arabic",40,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
63071e9b49d2685c18a13f53,5974ce5364b35a00019dd811,APPROVED,2022-08-25T07:05:22.245000Z,2022-08-25T08:47:40.549000Z,2022-09-02T13:27:39.290000Z,2022-08-25T08:47:41.212000Z,6139.0,763C1391,1654,,,"English, French",25,Male,White,France,France,France,French,No,Full-Time,Not Applicable
