,sub,SR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment,log_rt_planning,PR,MB,BR
251,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,0.5,1.0,0.0,1.8501,1.4362,2,3,1,2,0.25323895498933985,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
252,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,0.5,1.0,0.0,1.2026,1.4362,3,2,1,2,-0.1775148570707489,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
253,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,0.5,1.0,0.0,1.1805,1.4362,4,8,0,2,-0.19606265915064938,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
254,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,0.5,1.0,0.0,1.3447,1.4362,5,0,1,2,-0.06582979684639284,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
255,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,0.5,1.0,0.0,1.1766,1.4362,6,5,1,2,-0.1993718132458614,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
256,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,0.5,1.0,0.75,3.2338,0.83395,1,7,1,2,1.3552397467825321,-1.1017684290957246,-0.10126889783235893,-1.9468348900279673
257,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,0.5,1.0,0.75,1.0347,0.83395,2,3,0,2,0.2156933600877228,-1.1017684290957246,-0.10126889783235893,-1.9468348900279673
258,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,0.5,1.0,0.75,0.2511,0.83395,3,4,0,2,-1.2003221823596428,-1.1017684290957246,-0.10126889783235893,-1.9468348900279673
259,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,0.5,1.0,0.75,0.9507,0.83395,4,5,0,2,0.13102510684180266,-1.1017684290957246,-0.10126889783235893,-1.9468348900279673
260,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,0.5,1.0,0.75,0.8507,0.83395,5,8,0,2,0.019886091458656482,-1.1017684290957246,-0.10126889783235893,-1.9468348900279673
261,636a740f2956031d8abf5bf1_study3_2022-12-08_14h48.13.866.csv,0.833333333,0.5,1.0,0.75,1.1016,0.83395,6,2,0,2,0.27834549889126287,-1.1017684290957246,-0.10126889783235893,-1.9468348900279673
262,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,0.5,0.5,0.25,1.5625,0.9867,1,4,1,2,0.4596763397474356,-0.9351017630957245,-0.6012688978323589,-1.9468348900279673
263,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,0.5,0.5,0.25,0.7384,0.9867,2,6,0,2,-0.2898803586744786,-0.9351017630957245,-0.6012688978323589,-1.9468348900279673
264,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,0.5,0.5,0.25,1.085,0.9867,3,9,1,2,0.09496922411143881,-0.9351017630957245,-0.6012688978323589,-1.9468348900279673
265,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,0.5,0.5,0.25,2.8005,0.9867,4,8,0,2,1.043187209786766,-0.9351017630957245,-0.6012688978323589,-1.9468348900279673
266,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,0.5,0.5,0.25,0.7337,0.9867,5,7,0,2,-0.2962658161431724,-0.9351017630957245,-0.6012688978323589,-1.9468348900279673
267,63174a95078b149cd17f7873_study3_2022-12-08_13h11.28.827.csv,0.666666667,0.5,0.5,0.25,4.2054,0.9867,6,1,0,2,1.449758650871213,-0.9351017630957245,-0.6012688978323589,-1.9468348900279673
268,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,0.5,1.0,0.5,0.9782,0.7355,1,8,0,2,0.2851636080637645,-1.2684350960957245,-0.35126889783235893,-1.9468348900279673
269,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,0.5,1.0,0.5,0.6241,0.7355,2,2,0,2,-0.16423992810149496,-1.2684350960957245,-0.35126889783235893,-1.9468348900279673
270,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,0.5,1.0,0.5,0.5387,0.7355,3,9,0,2,-0.31139171035500435,-1.2684350960957245,-0.35126889783235893,-1.9468348900279673
271,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,0.5,1.0,0.5,1.1876,0.7355,4,0,0,2,0.4791392028481124,-1.2684350960957245,-0.35126889783235893,-1.9468348900279673
272,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,0.5,1.0,0.5,0.8947,0.7355,5,1,0,2,0.19593792651205802,-1.2684350960957245,-0.35126889783235893,-1.9468348900279673
273,5PARTICIPANT_study3_2022-12-08_09h02.49.966.csv,1.0,0.5,1.0,0.5,0.8054,0.7355,6,6,0,2,0.09078850837586157,-1.2684350960957245,-0.35126889783235893,-1.9468348900279673
274,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,1.0,0.5,0.25,1.9745,1.0022,1,7,0,2,0.6781176182010799,-0.43510176309572446,-0.6012688978323589,-1.4468348900279673
275,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,1.0,0.5,0.25,1.0376,1.0022,2,5,1,2,0.03471277047660987,-0.43510176309572446,-0.6012688978323589,-1.4468348900279673
276,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,1.0,0.5,0.25,1.2044,1.0022,3,0,1,2,0.18378393408195454,-0.43510176309572446,-0.6012688978323589,-1.4468348900279673
277,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,1.0,0.5,0.25,1.4435,1.0022,4,9,1,2,0.36487313657736553,-0.43510176309572446,-0.6012688978323589,-1.4468348900279673
278,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,1.0,0.5,0.25,0.8426,1.0022,5,2,1,2,-0.17346051298070805,-0.43510176309572446,-0.6012688978323589,-1.4468348900279673
279,6311b30d2049ac9c91901586_study3_2022-12-08_09h27.36.180.csv,0.166666667,1.0,0.5,0.25,1.3301,1.0022,6,3,1,2,0.2830565438336264,-0.43510176309572446,-0.6012688978323589,-1.4468348900279673
280,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,0.75,0.75,0.5,0.9095,1.0463,1,7,0,2,-0.14012041242882464,-1.2684350960957245,-0.35126889783235893,-1.6968348900279673
281,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,0.75,0.75,0.5,0.8783,1.0463,2,1,0,2,-0.17502718946392992,-1.2684350960957245,-0.35126889783235893,-1.6968348900279673
282,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,0.75,0.75,0.5,0.8457,1.0463,3,6,0,2,-0.21285072359882504,-1.2684350960957245,-0.35126889783235893,-1.6968348900279673
283,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,0.75,0.75,0.5,0.7841,1.0463,4,2,0,2,-0.2884788471501253,-1.2684350960957245,-0.35126889783235893,-1.6968348900279673
284,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,0.75,0.75,0.5,0.9197,1.0463,5,4,0,2,-0.1289678804783497,-1.2684350960957245,-0.35126889783235893,-1.6968348900279673
285,5b1775aebdf4e10001631c75_study3_2022-12-08_09h16.09.398.csv,1.0,0.75,0.75,0.5,0.8835,1.0463,6,3,0,2,-0.16912411862725055,-1.2684350960957245,-0.35126889783235893,-1.6968348900279673
286,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,0.5,1.0,0.25,1.0033,0.8273,1,7,1,2,0.19288245973542992,-0.43510176309572446,-0.6012688978323589,-1.9468348900279673
287,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,0.5,1.0,0.25,0.9023,0.8273,2,5,1,2,0.08677967280431766,-0.43510176309572446,-0.6012688978323589,-1.9468348900279673
288,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,0.5,1.0,0.25,0.8823,0.8273,3,0,0,2,0.06436474803192181,-0.43510176309572446,-0.6012688978323589,-1.9468348900279673
289,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,0.5,1.0,0.25,0.9045,0.8273,4,6,1,2,0.08921491863921245,-0.43510176309572446,-0.6012688978323589,-1.9468348900279673
290,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,0.5,1.0,0.25,0.8061,0.8273,5,8,1,2,-0.02595958190658198,-0.43510176309572446,-0.6012688978323589,-1.9468348900279673
291,5PARTICIPANT_study3_2022-12-08_09h11.36.071.csv,0.166666667,0.5,1.0,0.25,0.6925,0.8273,6,1,1,2,-0.17785914813464362,-0.43510176309572446,-0.6012688978323589,-1.9468348900279673
292,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,0.5,0.5,0.0,0.1056,1.0422,1,8,1,2,-2.2894307712029534,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
293,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,0.5,0.5,0.0,0.7132,1.0422,2,3,1,2,-0.3793272564861291,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
294,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,0.5,0.5,0.0,0.8223,1.0422,3,0,0,2,-0.23698385049826448,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
295,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,0.5,0.5,0.0,0.118,1.0422,4,7,1,2,-2.1784045180094496,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
296,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,0.5,0.5,0.0,0.9494,1.0422,5,5,1,2,-0.09325893635789662,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
297,60317fc2c8f6320ecde4bcb3_study3_2022-12-08_15h50.15.939.csv,0.166666667,0.5,0.5,0.0,7.6931,1.0422,6,2,1,2,1.9989899597294418,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
298,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,0.5,1.0,0.0,0.8672,0.8422,1,6,1,2,0.029252114957554434,-0.6017684290957245,-0.8512688978323589,-1.9468348900279673
299,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,0.5,1.0,0.0,0.7738,0.8422,2,0,0,2,-0.08470407346141474,-0.6017684290957245,-0.8512688978323589,-1.9468348900279673
300,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,0.5,1.0,0.0,0.9913,0.8422,3,2,1,2,0.16299969731102443,-0.6017684290957245,-0.8512688978323589,-1.9468348900279673
301,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,0.5,1.0,0.0,1.1014,0.8422,4,8,1,2,0.2683198611005537,-0.6017684290957245,-0.8512688978323589,-1.9468348900279673
302,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,0.5,1.0,0.0,0.8871,0.8422,5,9,0,2,0.05194019979871378,-0.6017684290957245,-0.8512688978323589,-1.9468348900279673
303,611e9c58009adf2fd5417cee_study3_2022-12-08_09h27.25.315.csv,0.333333333,0.5,1.0,0.0,0.9905,0.8422,6,4,1,2,0.16219235041077834,-0.6017684290957245,-0.8512688978323589,-1.9468348900279673
304,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,0.0,0.5,0.5,2.1532,1.0347,1,2,1,2,0.7328435780758974,-0.9351017630957245,-0.35126889783235893,-2.4468348900279673
305,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,0.0,0.5,0.5,2.6419,1.0347,2,4,1,2,0.9373868256414819,-0.9351017630957245,-0.35126889783235893,-2.4468348900279673
306,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,0.0,0.5,0.5,0.7687,1.0347,3,5,0,2,-0.2971660322558185,-0.9351017630957245,-0.35126889783235893,-2.4468348900279673
307,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,0.0,0.5,0.5,0.9947,1.0347,4,7,0,2,-0.03942562445253662,-0.9351017630957245,-0.35126889783235893,-2.4468348900279673
308,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,0.0,0.5,0.5,0.8539,1.0347,5,9,0,2,-0.19205271769734442,-0.9351017630957245,-0.35126889783235893,-2.4468348900279673
309,5d973069cb19b600164e2195_study3_2022-12-08_09h34.13.425.csv,0.666666667,0.0,0.5,0.5,0.2149,1.0347,6,8,0,2,-1.5716940049624402,-0.9351017630957245,-0.35126889783235893,-2.4468348900279673
310,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,0.5,1.0,0.0,2.2707,0.9927,1,1,0,2,0.8274149293875553,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
311,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,0.5,1.0,0.0,1.4019,0.9927,2,4,0,2,0.34515523477881394,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
312,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,0.5,1.0,0.0,0.7171,0.9927,3,2,0,2,-0.32521320270714704,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
313,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,0.5,1.0,0.0,0.8886,0.9927,4,3,0,2,-0.1107813130938681,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
314,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,0.5,1.0,0.0,0.6169,0.9927,5,6,0,2,-0.47572156738008314,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
315,5PARTICIPANT_study3_2022-12-08_12h01.29.947.csv,1.0,0.5,1.0,0.0,3.0781,0.9927,6,0,0,2,1.1316392989043842,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
316,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,0.25,0.75,0.75,0.5338,0.7304,1,9,0,2,-0.31357109231033486,-1.1017684290957246,-0.10126889783235893,-2.1968348900279673
317,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,0.25,0.75,0.75,0.2455,0.7304,2,3,0,2,-1.0902953820461836,-1.1017684290957246,-0.10126889783235893,-2.1968348900279673
318,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,0.25,0.75,0.75,0.7663,0.7304,3,0,1,2,0.047981408695599755,-1.1017684290957246,-0.10126889783235893,-2.1968348900279673
319,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,0.25,0.75,0.75,0.8533,0.7304,4,8,0,2,0.15551885626178033,-1.1017684290957246,-0.10126889783235893,-2.1968348900279673
320,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,0.25,0.75,0.75,0.6945,0.7304,5,2,0,2,-0.050400167086360304,-1.1017684290957246,-0.10126889783235893,-2.1968348900279673
321,615a170c6eca532c6f57e09c_study3_2022-12-08_14h48.09.689.csv,0.833333333,0.25,0.75,0.75,0.7498,0.7304,6,7,0,2,0.026214175021052926,-1.1017684290957246,-0.10126889783235893,-2.1968348900279673
322,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,0.75,0.75,0.25,0.9018,0.9865,1,8,1,2,-0.0897705594756862,-0.26843509609572447,-0.6012688978323589,-1.6968348900279673
323,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,0.75,0.75,0.25,0.3609,0.9865,2,3,1,2,-1.0055624138139272,-0.26843509609572447,-0.6012688978323589,-1.6968348900279673
324,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,0.75,0.75,0.25,0.2409,0.9865,3,7,1,2,-1.4097814158418445,-0.26843509609572447,-0.6012688978323589,-1.6968348900279673
325,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,0.75,0.75,0.25,0.2571,0.9865,4,2,1,2,-1.344698211190826,-0.26843509609572447,-0.6012688978323589,-1.6968348900279673
326,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,0.75,0.75,0.25,0.2266,0.9865,5,6,1,2,-1.4709769768687642,-0.26843509609572447,-0.6012688978323589,-1.6968348900279673
327,6026a3507e666237c315a0b0_study3_2022-12-08_09h32.08.262.csv,0.0,0.75,0.75,0.25,0.2343,0.9865,6,1,1,2,-1.43756097994892,-0.26843509609572447,-0.6012688978323589,-1.6968348900279673
328,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,0.5,1.0,1.0,1.7762,1.0762,1,2,0,2,0.5010399327690843,-0.9351017630957245,0.14873110216764107,-1.9468348900279673
329,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,0.5,1.0,1.0,0.7019,1.0762,2,8,0,2,-0.42740065331894356,-0.9351017630957245,0.14873110216764107,-1.9468348900279673
330,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,0.5,1.0,1.0,0.8389,1.0762,3,0,0,2,-0.24910008720307047,-0.9351017630957245,0.14873110216764107,-1.9468348900279673
331,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,0.5,1.0,1.0,3.9552,1.0762,4,1,0,2,1.3015948507679977,-0.9351017630957245,0.14873110216764107,-1.9468348900279673
332,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,0.5,1.0,1.0,2.1675,1.0762,5,4,1,2,0.7001381115993777,-0.9351017630957245,0.14873110216764107,-1.9468348900279673
333,60a6dd8779e3de1097e5d50a_study3_2022-12-08_09h48.20.796.csv,0.666666667,0.5,1.0,1.0,2.4939,1.0762,6,7,1,2,0.8404114321498327,-0.9351017630957245,0.14873110216764107,-1.9468348900279673
334,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,0.5,1.0,0.0,3.8374,1.0517,1,3,0,2,1.2943871513980159,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
335,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,0.5,1.0,0.0,0.8859,1.0517,2,2,0,2,-0.17155910410799605,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
336,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,0.5,1.0,0.0,0.9683,1.0517,3,0,0,2,-0.0826212249084973,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
337,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,0.5,1.0,0.0,1.1505,1.0517,4,1,0,2,0.08978872794943792,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
338,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,0.5,1.0,0.0,0.8847,1.0517,5,5,0,2,-0.17291457703664245,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
339,5f0f7fe1d7ad1c000b42d091_study3_2022-12-08_15h03.30.847.csv,1.0,0.5,1.0,0.0,1.0114,1.0517,6,4,0,2,-0.039072392880100136,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
340,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,0.5,1.0,0.5,2.4911,0.77305,1,8,1,2,1.17013592942808,-0.43510176309572446,-0.35126889783235893,-1.9468348900279673
341,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,0.5,1.0,0.5,0.7677,0.77305,2,4,1,2,-0.0069446977147506975,-0.43510176309572446,-0.35126889783235893,-1.9468348900279673
342,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,0.5,1.0,0.5,0.7382,0.77305,3,0,0,2,-0.046128938952705464,-0.43510176309572446,-0.35126889783235893,-1.9468348900279673
343,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,0.5,1.0,0.5,0.7342,0.77305,4,2,1,2,-0.05156225848586969,-0.43510176309572446,-0.35126889783235893,-1.9468348900279673
344,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,0.5,1.0,0.5,0.7042,0.77305,5,7,1,2,-0.09328132282765135,-0.43510176309572446,-0.35126889783235893,-1.9468348900279673
345,5b9aed646a11180001a8082e_study3_2022-12-08_14h48.11.964.csv,0.166666667,0.5,1.0,0.5,0.3107,0.77305,6,9,1,2,-0.9115159131496019,-0.43510176309572446,-0.35126889783235893,-1.9468348900279673
346,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,0.5,1.0,1.0,7.851,1.6565,1,3,0,2,1.555933969458305,-1.2684350960957245,0.14873110216764107,-1.9468348900279673
347,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,0.5,1.0,1.0,0.104,1.6565,2,2,0,2,-2.768071322598578,-1.2684350960957245,0.14873110216764107,-1.9468348900279673
348,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,0.5,1.0,1.0,0.666,1.6565,3,8,0,2,-0.9111725511995614,-1.2684350960957245,0.14873110216764107,-1.9468348900279673
349,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,0.5,1.0,1.0,4.411,1.6565,4,1,0,2,0.979394478364989,-1.2684350960957245,0.14873110216764107,-1.9468348900279673
350,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,0.5,1.0,1.0,6.457,1.6565,5,9,0,2,1.3604578708865165,-1.2684350960957245,0.14873110216764107,-1.9468348900279673
351,606dd5bde7bc8c04efce0fba_study3_2022-12-08_10h11.58.421.csv,1.0,0.5,1.0,1.0,1.705,1.6565,6,6,0,2,0.02885816797766659,-1.2684350960957245,0.14873110216764107,-1.9468348900279673
352,5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv,0.833333333,0.5,1.0,1.0,1.284,0.7013,1,0,0,2,0.6047997287070417,-1.1017684290957246,0.14873110216764107,-1.9468348900279673
353,5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv,0.833333333,0.5,1.0,1.0,0.5455,0.7013,2,6,0,2,-0.25123295026973935,-1.1017684290957246,0.14873110216764107,-1.9468348900279673
354,5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv,0.833333333,0.5,1.0,1.0,1.0484,0.7013,3,4,0,2,0.40208471590638645,-1.1017684290957246,0.14873110216764107,-1.9468348900279673
355,5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv,0.833333333,0.5,1.0,1.0,0.3248,0.7013,4,7,0,2,-0.7697261472553419,-1.1017684290957246,0.14873110216764107,-1.9468348900279673
356,5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv,0.833333333,0.5,1.0,1.0,3.1841,0.7013,5,1,0,2,1.512989197963394,-1.1017684290957246,0.14873110216764107,-1.9468348900279673
357,5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv,0.833333333,0.5,1.0,1.0,2.7172,0.7013,6,2,1,2,1.354421461774282,-1.1017684290957246,0.14873110216764107,-1.9468348900279673
358,5Lau93_study3_2022-12-08_15h49.18.268.csv,1.0,1.0,0.5,0.5,2.737,1.1915,1,5,0,2,0.8316494125018823,-1.2684350960957245,-0.35126889783235893,-1.4468348900279673
359,5Lau93_study3_2022-12-08_15h49.18.268.csv,1.0,1.0,0.5,0.5,0.819,1.1915,2,8,0,2,-0.3748842126857274,-1.2684350960957245,-0.35126889783235893,-1.4468348900279673
360,5Lau93_study3_2022-12-08_15h49.18.268.csv,1.0,1.0,0.5,0.5,0.169,1.1915,3,9,0,2,-1.9530695816157233,-1.2684350960957245,-0.35126889783235893,-1.4468348900279673
361,5Lau93_study3_2022-12-08_15h49.18.268.csv,1.0,1.0,0.5,0.5,0.809,1.1915,4,4,0,2,-0.38716937948030505,-1.2684350960957245,-0.35126889783235893,-1.4468348900279673
362,5Lau93_study3_2022-12-08_15h49.18.268.csv,1.0,1.0,0.5,0.5,0.418,1.1915,5,7,0,2,-1.0474868640140407,-1.2684350960957245,-0.35126889783235893,-1.4468348900279673
363,5Lau93_study3_2022-12-08_15h49.18.268.csv,1.0,1.0,0.5,0.5,2.251,1.1915,6,0,0,2,0.6361615443679355,-1.2684350960957245,-0.35126889783235893,-1.4468348900279673
364,5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv,1.0,0.5,1.0,0.0,3.8372,0.6579,1,3,0,2,1.7634452688518403,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
365,5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv,1.0,0.5,1.0,0.0,1.4181,0.6579,2,2,0,2,0.768020282375348,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
366,5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv,1.0,0.5,1.0,0.0,0.7344,0.6579,3,4,0,2,0.11000089521432849,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
367,5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv,1.0,0.5,1.0,0.0,0.5081,0.6579,4,7,0,2,-0.25837466549226606,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
368,5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv,1.0,0.5,1.0,0.0,0.6525,0.6579,5,8,0,2,-0.008241804895103868,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
369,5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv,1.0,0.5,1.0,0.0,0.769,0.6579,6,0,0,2,0.1560380254136918,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
370,5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,0.5,1.0,0.25,2.212,1.5516,1,0,1,2,0.35461042707641344,-0.7684350960957245,-0.6012688978323589,-1.9468348900279673
371,5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,0.5,1.0,0.25,8.3836,1.5516,2,9,1,2,1.6869907599331924,-0.7684350960957245,-0.6012688978323589,-1.9468348900279673
372,5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,0.5,1.0,0.25,1.5506,1.5516,3,4,0,2,-0.0006447037809535483,-0.7684350960957245,-0.6012688978323589,-1.9468348900279673
373,5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,0.5,1.0,0.25,1.5528,1.5516,4,1,1,2,0.0007730962889882331,-0.7684350960957245,-0.6012688978323589,-1.9468348900279673
