,sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment,log_rt_planning,PR,MB,BR
249,6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1.0,0.0,0.4137,0.3434,4,9,1,2,0.18624512500399074,-1.7882674447602298,-1.301987951935807,-3.1181569944468635
250,6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1.0,0.0,0.5281,0.3434,5,2,1,2,0.4303897112495124,-1.7882674447602298,-1.301987951935807,-3.1181569944468635
251,6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1.0,0.0,0.7259,0.3434,6,8,1,2,0.7485163158274198,-1.7882674447602298,-1.301987951935807,-3.1181569944468635
252,591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1.0,0.667,0.199,1,6,1,2,1.2094852211911313,-2.12160077776023,-0.3019879519358071,-2.8681569944468635
253,591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1.0,2.741,0.199,2,1,1,2,2.622773271578293,-2.12160077776023,-0.3019879519358071,-2.8681569944468635
254,591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1.0,0.62,0.199,3,2,0,2,1.1364146533146449,-2.12160077776023,-0.3019879519358071,-2.8681569944468635
255,591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1.0,0.502,0.199,4,5,0,2,0.9252952949672368,-2.12160077776023,-0.3019879519358071,-2.8681569944468635
256,591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1.0,1.771,0.199,5,8,0,2,2.185994813058341,-2.12160077776023,-0.3019879519358071,-2.8681569944468635
257,591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1.0,0.355,0.199,6,4,1,2,0.5788129647509234,-2.12160077776023,-0.3019879519358071,-2.8681569944468635
258,5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1.0,0.75,2.3907,1.0677,1,4,1,2,0.8060794078875554,-1.7882674447602298,-0.5519879519358071,-3.1181569944468635
259,5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1.0,0.75,1.3073,1.0677,2,2,1,2,0.20245713938355753,-1.7882674447602298,-0.5519879519358071,-3.1181569944468635
260,5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1.0,0.75,1.7011,1.0677,3,1,1,2,0.4657682984312805,-1.7882674447602298,-0.5519879519358071,-3.1181569944468635
261,5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1.0,0.75,4.6014,1.0677,4,7,1,2,1.4608538028146119,-1.7882674447602298,-0.5519879519358071,-3.1181569944468635
262,5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1.0,0.75,2.3179,1.0677,5,9,1,2,0.7751548011463746,-1.7882674447602298,-0.5519879519358071,-3.1181569944468635
263,5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1.0,0.75,1.3672,1.0677,6,3,0,2,0.2472580506171244,-1.7882674447602298,-0.5519879519358071,-3.1181569944468635
264,63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1.0,0.25,0.948,0.621,1,6,1,2,0.423023420321543,-2.12160077776023,-1.051987951935807,-3.1181569944468635
265,63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1.0,0.25,0.785,0.621,2,7,1,2,0.2343526358489297,-2.12160077776023,-1.051987951935807,-3.1181569944468635
266,63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1.0,0.25,0.991,0.621,3,1,0,2,0.4673834523965092,-2.12160077776023,-1.051987951935807,-3.1181569944468635
267,63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1.0,0.25,1.029,0.621,4,5,0,2,0.5050116539005707,-2.12160077776023,-1.051987951935807,-3.1181569944468635
268,63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1.0,0.25,0.934,0.621,5,4,1,2,0.40814535629536386,-2.12160077776023,-1.051987951935807,-3.1181569944468635
269,63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1.0,0.25,1.375,0.621,6,2,0,2,0.7948779281671929,-2.12160077776023,-1.051987951935807,-3.1181569944468635
270,5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1.0,1.0,2.0064,1.1315,1,3,0,2,0.5727978853650096,-1.95493411076023,-0.3019879519358071,-3.1181569944468635
271,5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1.0,1.0,0.1383,1.1315,2,0,1,2,-2.1018742264028796,-1.95493411076023,-0.3019879519358071,-3.1181569944468635
272,5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1.0,1.0,0.8201,1.1315,3,4,1,2,-0.32187318103122636,-1.95493411076023,-0.3019879519358071,-3.1181569944468635
273,5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1.0,1.0,2.2759,1.1315,4,2,1,2,0.6988313924762758,-1.95493411076023,-0.3019879519358071,-3.1181569944468635
274,5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1.0,1.0,0.7682,1.1315,5,7,0,2,-0.3872493491617876,-1.95493411076023,-0.3019879519358071,-3.1181569944468635
275,5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1.0,1.0,0.1455,1.1315,6,5,1,2,-2.051123378462045,-1.95493411076023,-0.3019879519358071,-3.1181569944468635
276,60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1.0,1.0,6.0068,1.0087,1,5,1,2,1.7842297877453361,-1.95493411076023,-0.3019879519358071,-3.1181569944468635
277,60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1.0,1.0,3.4056,1.0087,2,1,0,2,1.216758762453153,-1.95493411076023,-0.3019879519358071,-3.1181569944468635
278,60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1.0,1.0,0.9541,1.0087,3,9,1,2,-0.05564916430298946,-1.95493411076023,-0.3019879519358071,-3.1181569944468635
279,60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1.0,1.0,1.924,1.0087,4,0,1,2,0.6457439791648621,-1.95493411076023,-0.3019879519358071,-3.1181569944468635
280,60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1.0,1.0,0.8037,1.0087,5,8,1,2,-0.227191586842117,-1.95493411076023,-0.3019879519358071,-3.1181569944468635
281,60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1.0,1.0,0.9733,1.0087,6,3,0,2,-0.03572529262834165,-1.95493411076023,-0.3019879519358071,-3.1181569944468635
282,60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1.0,0.0,2.7155,0.34525,1,5,1,2,2.0624625851854983,-1.95493411076023,-1.301987951935807,-3.1181569944468635
283,60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1.0,0.0,0.5338,0.34525,2,8,1,2,0.43575244468102237,-1.95493411076023,-1.301987951935807,-3.1181569944468635
284,60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1.0,0.0,0.0852,0.34525,3,3,1,2,-1.3992673584541315,-1.95493411076023,-1.301987951935807,-3.1181569944468635
285,60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1.0,0.0,0.3349,0.34525,4,9,1,2,-0.030436812489242637,-1.95493411076023,-1.301987951935807,-3.1181569944468635
286,60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1.0,0.0,0.6337,0.34525,5,2,0,2,0.6073068640400698,-1.95493411076023,-1.301987951935807,-3.1181569944468635
287,60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1.0,0.0,0.8581,0.34525,6,0,0,2,0.9104518505236738,-1.95493411076023,-1.301987951935807,-3.1181569944468635
288,5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1.0,1.0,1.1907,0.5063,1,2,1,2,0.855167269481266,-2.28826744476023,-0.3019879519358071,-3.1181569944468635
289,5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1.0,1.0,0.0833,0.5063,2,1,0,2,-1.8046808298030665,-2.28826744476023,-0.3019879519358071,-3.1181569944468635
290,5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1.0,1.0,1.0297,0.5063,3,0,0,2,0.7098933976868417,-2.28826744476023,-0.3019879519358071,-3.1181569944468635
291,5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1.0,1.0,0.4045,0.5063,4,9,1,2,-0.22447764247731694,-2.28826744476023,-0.3019879519358071,-3.1181569944468635
292,5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1.0,1.0,0.3661,0.5063,5,5,0,2,-0.32422285884967295,-2.28826744476023,-0.3019879519358071,-3.1181569944468635
293,5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1.0,1.0,1.4528,0.5063,6,6,0,2,1.0541186288711655,-2.28826744476023,-0.3019879519358071,-3.1181569944468635
294,5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1.0,1.0,0.998,1.017,1,1,0,2,-0.018859119737095868,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
295,5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1.0,1.0,0.641,1.017,2,6,0,2,-0.46158293912788984,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
296,5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1.0,1.0,0.7265,1.017,3,7,1,2,-0.3363739130382223,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
297,5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1.0,1.0,1.8112,1.017,4,3,1,2,0.5771324919603039,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
298,5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1.0,1.0,0.5612,1.017,5,5,0,2,-0.5945350478202539,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
299,5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1.0,1.0,0.4854,1.017,6,0,1,2,-0.7396391027560588,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
300,5study5_pr_2_2023-06-20_09h18.16.777.csv,0.5,0.5,1.0,0.75,0.6703,0.3214,1,1,0,1,0.7350389200604996,-2.12160077776023,-0.5519879519358071,-3.1181569944468635
301,5study5_pr_2_2023-06-20_09h18.16.777.csv,0.5,0.5,1.0,0.75,1.3054,0.3214,2,4,1,1,1.4015783328977047,-2.12160077776023,-0.5519879519358071,-3.1181569944468635
302,5study5_pr_2_2023-06-20_09h18.16.777.csv,0.5,0.5,1.0,0.75,0.8632,0.3214,3,5,0,1,0.9879599606405125,-2.12160077776023,-0.5519879519358071,-3.1181569944468635
303,5study5_pr_2_2023-06-20_09h18.16.777.csv,0.5,0.5,1.0,0.75,0.7721,0.3214,4,3,1,1,0.8764276220113579,-2.12160077776023,-0.5519879519358071,-3.1181569944468635
304,61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0.5,0.5,1.0,1.0,4.7885,0.6016,1,2,0,1,2.074379716326044,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
305,61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0.5,0.5,1.0,1.0,1.4692,0.6016,2,0,1,1,0.8928805413098821,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
306,61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0.5,0.5,1.0,1.0,6.6574,0.6016,3,1,0,1,2.4038915242862475,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
307,61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0.5,0.5,1.0,1.0,0.5344,0.6016,4,3,1,1,-0.11844815041319419,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
308,5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0.25,0.5,1.0,1.0,1.8096,0.5415,1,2,0,1,1.2065180389208108,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
309,5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0.25,0.5,1.0,1.0,0.5428,0.5415,2,3,0,1,0.0023978615196686183,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
310,5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0.25,0.5,1.0,1.0,1.5478,0.5415,3,1,0,1,1.0502467803953135,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
311,5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0.25,0.5,1.0,1.0,0.4683,0.5415,4,0,1,1,-0.14523395025154917,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
312,5study5_pr_2_2023-06-22_11h29.03.228.csv,0.5,0.5,1.0,1.0,0.7841,0.4793,1,1,0,1,0.4922098570712907,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
313,5study5_pr_2_2023-06-22_11h29.03.228.csv,0.5,0.5,1.0,1.0,0.85,0.4793,2,0,1,1,0.5729096433187765,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
314,5study5_pr_2_2023-06-22_11h29.03.228.csv,0.5,0.5,1.0,1.0,0.1523,0.4793,3,3,1,1,-1.1464744462644694,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
315,5study5_pr_2_2023-06-22_11h29.03.228.csv,0.5,0.5,1.0,1.0,0.2919,0.4793,4,2,0,1,-0.4959154283055165,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
316,5study5_pr_2_2023-06-22_15h00.28.492.csv,0.25,0.5,1.0,1.0,7.681,0.934,1,2,0,1,2.107028587769839,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
317,5study5_pr_2_2023-06-22_15h00.28.492.csv,0.25,0.5,1.0,1.0,0.402,0.934,2,1,0,1,-0.8430243496098216,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
318,5study5_pr_2_2023-06-22_15h00.28.492.csv,0.25,0.5,1.0,1.0,0.506,0.934,3,3,1,1,-0.6129397689413771,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
319,5study5_pr_2_2023-06-22_15h00.28.492.csv,0.25,0.5,1.0,1.0,1.568,0.934,4,0,0,1,0.5180797626815106,-2.37160077776023,-0.3019879519358071,-3.1181569944468635
320,5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,0.5,0.5,1.0,1.0,0.431,0.1401,1,1,1,1,1.1237516367607865,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
321,5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,0.5,0.5,1.0,1.0,0.7518,0.1401,2,4,0,1,1.6801138777871163,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
322,5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,0.5,0.5,1.0,1.0,0.7883,0.1401,3,3,1,1,1.727522274722901,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
323,5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,0.5,1.0,1.0,1.568,0.3667,1,1,1,1,1.4530121258330728,-1.87160077776023,-0.3019879519358071,-3.1181569944468635
324,5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,0.5,1.0,1.0,5.0391,0.3667,2,0,1,1,2.620438698613787,-1.87160077776023,-0.3019879519358071,-3.1181569944468635
325,5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,0.5,1.0,1.0,1.9697,0.3667,3,3,1,1,1.6810924507943685,-1.87160077776023,-0.3019879519358071,-3.1181569944468635
326,5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,0.5,1.0,1.0,0.3857,0.3667,4,2,0,1,0.050515790136901745,-1.87160077776023,-0.3019879519358071,-3.1181569944468635
327,6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,0.5,1.0,0.25,5.8688,0.8223,1,2,1,1,1.9653001706452413,-2.12160077776023,-1.051987951935807,-3.1181569944468635
328,6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,0.5,1.0,0.25,2.9867,0.8223,2,3,1,1,1.2898190859760221,-2.12160077776023,-1.051987951935807,-3.1181569944468635
329,6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,0.5,1.0,0.25,8.5219,0.8223,3,0,0,1,2.3382893076794966,-2.12160077776023,-1.051987951935807,-3.1181569944468635
330,6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,0.5,1.0,0.25,15.1592,0.8223,4,1,0,1,2.914257595378555,-2.12160077776023,-1.051987951935807,-3.1181569944468635
331,5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1.0,0.25,0.5659,0.66515,1,0,1,1,-0.16159519498143673,-2.12160077776023,-1.051987951935807,-3.1181569944468635
333,5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1.0,0.25,0.7834,0.66515,3,2,0,1,0.16363084210181617,-2.12160077776023,-1.051987951935807,-3.1181569944468635
334,5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1.0,0.25,0.1075,0.66515,4,3,0,1,-1.8225217315621973,-2.12160077776023,-1.051987951935807,-3.1181569944468635
335,5study5_pr_2_2023-06-22_15h00.46.921.csv,1.0,0.5,1.0,0.0,0.4374,0.3774,1,0,1,1,0.14754247530821754,-1.62160077776023,-1.301987951935807,-3.1181569944468635
336,5study5_pr_2_2023-06-22_15h00.46.921.csv,1.0,0.5,1.0,0.0,0.53,0.3774,2,1,1,1,0.33957137361171774,-1.62160077776023,-1.301987951935807,-3.1181569944468635
337,5study5_pr_2_2023-06-22_15h00.46.921.csv,1.0,0.5,1.0,0.0,0.1972,0.3774,3,2,1,1,-0.6490871907659148,-1.62160077776023,-1.301987951935807,-3.1181569944468635
338,5study5_pr_2_2023-06-22_15h00.46.921.csv,1.0,0.5,1.0,0.0,0.0972,0.3774,4,3,1,1,-1.3565349214680564,-1.62160077776023,-1.301987951935807,-3.1181569944468635
339,63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,2.8701,0.4349,1,2,0,1,1.8869860317486384,-1.87160077776023,-0.5519879519358071,-2.8681569944468635
340,63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,0.6854,0.4349,2,1,1,1,0.45488648983691576,-1.87160077776023,-0.5519879519358071,-2.8681569944468635
341,63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,1.1688,0.4349,3,3,1,1,0.9886167408328971,-1.87160077776023,-0.5519879519358071,-2.8681569944468635
342,63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,0.3015,0.4349,4,0,1,1,-0.36634610343635265,-1.87160077776023,-0.5519879519358071,-2.8681569944468635
343,5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1.0,0.5,3.7155,0.76785,1,1,1,1,1.5766741360258218,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
344,5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1.0,0.5,1.2002,0.76785,2,0,0,1,0.4466490869837105,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
345,5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1.0,0.5,0.9178,0.76785,3,3,0,1,0.178385100389031,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
346,5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1.0,0.5,2.5661,0.76785,4,2,1,1,1.2065481140058643,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
347,60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0.0,0.5,1.0,1.0,0.6816,0.65245,1,3,0,1,0.04370846760685006,-2.62160077776023,-0.3019879519358071,-3.1181569944468635
348,60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0.0,0.5,1.0,1.0,1.0971,0.65245,2,1,0,1,0.5196911059151894,-2.62160077776023,-0.3019879519358071,-3.1181569944468635
349,60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0.0,0.5,1.0,1.0,0.3234,0.65245,3,0,0,1,-0.7018445607652493,-2.62160077776023,-0.3019879519358071,-3.1181569944468635
350,6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.666666667,0.666666667,0.75,0.75,0.821299999,0.4701,1,3,1,1,0.5579430114984798,-1.95493411076023,-0.5519879519358071,-2.9514903274468636
351,6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.666666667,0.666666667,0.75,0.75,1.272700001,0.4701,2,0,0,1,0.9959504697536476,-1.95493411076023,-0.5519879519358071,-2.9514903274468636
352,6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.666666667,0.666666667,0.75,0.75,3.372,0.4701,3,2,1,1,1.9703158810916612,-1.95493411076023,-0.5519879519358071,-2.9514903274468636
353,5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1.0,0.5,0.9723,0.6838,1,2,0,1,0.35199892161041063,-2.37160077776023,-0.8019879519358071,-3.1181569944468635
354,5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1.0,0.5,1.3847,0.6838,2,1,0,1,0.7055733114554674,-2.37160077776023,-0.8019879519358071,-3.1181569944468635
355,5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1.0,0.5,0.7513,0.6838,3,0,1,1,0.09413956216991405,-2.37160077776023,-0.8019879519358071,-3.1181569944468635
356,5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1.0,0.5,0.7375,0.6838,4,3,0,1,0.07560061100877415,-2.37160077776023,-0.8019879519358071,-3.1181569944468635
357,5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1.0,1.0,0.9398,0.7747,1,1,1,1,0.19319122903085834,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
358,5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1.0,1.0,0.6126,0.7747,2,0,0,1,-0.2347636632391819,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
359,5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1.0,1.0,0.9315,0.7747,3,3,1,1,0.1843203324037862,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
360,5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1.0,1.0,0.5385,0.7747,4,2,0,1,-0.3636883610414138,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
361,612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1.0,0.5,0.5,0.5,0.252,0.3515,1,0,1,1,-0.3327806237392962,-1.62160077776023,-0.8019879519358071,-3.1181569944468635
362,612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1.0,0.5,0.5,0.5,0.2016,0.3515,2,1,1,1,-0.5559241750535059,-1.62160077776023,-0.8019879519358071,-3.1181569944468635
363,612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1.0,0.5,0.5,0.5,0.267800001,0.3515,3,3,1,1,-0.2719692742595174,-1.62160077776023,-0.8019879519358071,-3.1181569944468635
364,612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1.0,0.5,0.5,0.5,0.150699999,0.3515,4,2,1,1,-0.8469186122539698,-1.62160077776023,-0.8019879519358071,-3.1181569944468635
365,5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1.0,0.5,0.0,0.786,0.471,1,0,1,1,0.5120986984127889,-2.12160077776023,-1.301987951935807,-2.6181569944468635
366,5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1.0,0.5,0.0,2.905,0.471,2,1,1,1,1.8193305752695939,-2.12160077776023,-1.301987951935807,-2.6181569944468635
367,5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1.0,0.5,0.0,5.236,0.471,3,2,0,1,2.408455033013373,-2.12160077776023,-1.301987951935807,-2.6181569944468635
368,5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1.0,0.5,0.0,3.685,0.471,4,3,0,1,2.057167710607019,-2.12160077776023,-1.301987951935807,-2.6181569944468635
369,62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1.0,0.0,2.7684,0.29135,1,0,1,1,2.251499521378625,-2.12160077776023,-1.301987951935807,-3.1181569944468635
370,62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1.0,0.0,0.3508,0.29135,2,3,1,1,0.1856909669089447,-2.12160077776023,-1.301987951935807,-3.1181569944468635
371,62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1.0,0.0,0.6418,0.29135,3,2,0,1,0.7897514350866734,-2.12160077776023,-1.301987951935807,-3.1181569944468635
372,62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1.0,0.0,0.1731,0.29135,4,1,0,1,-0.5206558314069196,-2.12160077776023,-1.301987951935807,-3.1181569944468635
373,6study5_pr_2023-06-19_21h01.45.209.csv,1.0,1.0,0.5,0.75,1.2905,0.2507,1,1,1,1,1.638528013994421,-1.62160077776023,-0.5519879519358071,-2.6181569944468635
374,6study5_pr_2023-06-19_21h01.45.209.csv,1.0,1.0,0.5,0.75,0.4404,0.2507,2,5,1,1,0.5634263996842773,-1.62160077776023,-0.5519879519358071,-2.6181569944468635
375,6study5_pr_2023-06-19_21h01.45.209.csv,1.0,1.0,0.5,0.75,0.3935,0.2507,3,4,1,1,0.4508240626932104,-1.62160077776023,-0.5519879519358071,-2.6181569944468635
