sub,choice,PR_EV,SR_EV,MB_EV,BR_EV
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0,0.2,-0.15,-0.15,1.0
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,1,1.0,0.2,0.2,1.0
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,1,0.5,0.025,0.025,-1.0
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,1,0.2,-0.08,-0.08,1.0
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,1,0.2,-0.08,-0.08,1.0
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0,0.2,-0.08,-0.08,1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0,0.2,-0.15,-0.15,1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0,0.5,0.025,0.025,-1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0,0.2,-0.08,-0.08,1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0,0.2,-0.08,-0.08,1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0,0.2,-0.08,-0.08,1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,1,0.5,0.025,0.025,-1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,1,0.2,-0.08,-0.08,1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,1,1.0,0.2,0.2,1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,1,0.2,-0.15,-0.15,1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0,1.0,0.2,0.2,1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0,0.0,0.0,0.5,1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,1,0.0,0.0,0.5,-1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0,0.0,0.0,0.5,-1.0
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0,0.0,0.0,0.5,1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,1,0.5,0.025,0.025,-1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0,0.2,-0.08,-0.08,1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0,0.2,-0.15,-0.15,1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,1,1.0,0.2,0.2,1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,1,0.2,-0.15,-0.15,1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0,1.0,0.2,0.2,1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0,0.5,0.025,0.025,-1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0,0.2,-0.08,-0.08,1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0,0.2,-0.08,-0.08,1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,1,0.2,-0.08,-0.08,1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,1,0.0,0.0,0.5,-1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,1,0.0,0.0,0.5,-1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0,0.0,0.0,0.5,1.0
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,1,0.0,0.0,0.5,1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,1,0.2,-0.08,-0.08,1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,1,0.2,-0.08,-0.08,1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0,0.2,-0.15,-0.15,1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,1,1.0,0.2,0.2,1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0,0.2,-0.08,-0.08,1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,1,0.5,0.025,0.025,-1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,1,1.0,0.2,0.2,1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0,0.2,-0.15,-0.15,1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,1,0.5,0.025,0.025,-1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0,0.2,-0.08,-0.08,1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0,0.0,0.0,0.5,-1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0,0.0,0.0,0.5,1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0,0.0,0.0,0.5,-1.0
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0,0.0,0.0,0.5,1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,1,1.0,0.2,0.2,1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,1,0.2,-0.08,-0.08,1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0,0.2,-0.08,-0.08,1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,1,0.5,0.025,0.025,-1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,1,0.2,-0.15,-0.15,1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,1,0.5,0.025,0.025,-1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,1,0.2,-0.15,-0.15,1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,1,0.2,-0.08,-0.08,1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,1,1.0,0.2,0.2,1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,1,0.2,-0.08,-0.08,1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0,0.0,0.0,0.5,1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0,0.0,0.0,0.5,-1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0,0.0,0.0,0.5,-1.0
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0,0.0,0.0,0.5,1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,1,1.0,0.2,0.2,1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,1,0.2,-0.08,-0.08,1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,1,0.2,-0.15,-0.15,1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0,0.2,-0.08,-0.08,1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,1,0.5,0.025,0.025,-1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0,0.2,-0.08,-0.08,1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0,0.2,-0.15,-0.15,1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0,0.5,0.025,0.025,-1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,1,1.0,0.2,0.2,1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,1,0.2,-0.08,-0.08,1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,1,0.0,0.0,0.5,1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,1,0.0,0.0,0.5,1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,1,0.0,0.0,0.5,-1.0
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,1,0.0,0.0,0.5,-1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,1,0.2,-0.08,-0.08,1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,1,0.2,-0.15,-0.15,1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,1,0.2,-0.08,-0.08,1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,1,1.0,0.2,0.2,1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,1,0.5,0.025,0.025,-1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,1,0.2,-0.08,-0.08,1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,1,1.0,0.2,0.2,1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,1,0.2,-0.08,-0.08,1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,1,0.5,0.025,0.025,-1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0,0.2,-0.15,-0.15,1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,1,0.0,0.0,0.5,1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0,0.0,0.0,0.5,-1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,1,0.0,0.0,0.5,1.0
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,1,0.0,0.0,0.5,-1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,1,1.0,0.2,0.2,1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,1,1.0,0.2,0.2,1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,1,0.2,-0.08,-0.08,1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,1,0.2,-0.08,-0.08,1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0,0.2,-0.08,-0.08,1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0,0.2,-0.15,-0.15,1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,1,0.5,0.025,0.025,-1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,1,0.2,-0.08,-0.08,1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0,0.2,-0.15,-0.15,1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,1,0.5,0.025,0.025,-1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,1,0.0,0.0,0.5,-1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0,0.0,0.0,0.5,1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0,0.0,0.0,0.5,1.0
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0,0.0,0.0,0.5,-1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0,0.2,-0.08,-0.08,1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,1,0.2,-0.15,-0.15,1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,1,0.2,-0.08,-0.08,1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,1,0.2,-0.15,-0.15,1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,1,1.0,0.2,0.2,1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0,0.2,-0.08,-0.08,1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,1,1.0,0.2,0.2,1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,1,0.5,0.025,0.025,-1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,1,0.2,-0.08,-0.08,1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,1,0.5,0.025,0.025,-1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,1,0.0,0.0,0.5,1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,1,0.0,0.0,0.5,-1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,1,0.0,0.0,0.5,-1.0
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,1,0.0,0.0,0.5,1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,1,0.2,-0.08,-0.08,1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0,0.2,-0.08,-0.08,1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,1,0.5,0.025,0.025,-1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,1,0.2,-0.15,-0.15,1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,1,0.5,0.025,0.025,-1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,1,0.2,-0.08,-0.08,1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,1,1.0,0.2,0.2,1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,1,0.2,-0.15,-0.15,1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,1,1.0,0.2,0.2,1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0,0.2,-0.08,-0.08,1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,1,0.0,0.0,0.5,-1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,1,0.0,0.0,0.5,-1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,1,0.0,0.0,0.5,1.0
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,1,0.0,0.0,0.5,1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,1,0.2,-0.08,-0.08,1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,1,0.5,0.025,0.025,-1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,1,0.2,-0.08,-0.08,1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,1,0.5,0.025,0.025,-1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,1,0.2,-0.15,-0.15,1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,1,0.2,-0.15,-0.15,1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0,0.2,-0.08,-0.08,1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,1,1.0,0.2,0.2,1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,1,1.0,0.2,0.2,1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0,0.2,-0.08,-0.08,1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0,0.0,0.0,0.5,-1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0,0.0,0.0,0.5,1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0,0.0,0.0,0.5,-1.0
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0,0.0,0.0,0.5,1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,1,0.2,-0.15,-0.15,1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0,0.2,-0.08,-0.08,1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0,0.2,-0.15,-0.15,1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,1,0.5,0.025,0.025,-1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,1,0.2,-0.08,-0.08,1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,1,1.0,0.2,0.2,1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0,0.2,-0.08,-0.08,1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,1,1.0,0.2,0.2,1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0,0.2,-0.08,-0.08,1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,1,0.5,0.025,0.025,-1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,1,0.0,0.0,0.5,1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,1,0.0,0.0,0.5,-1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,1,0.0,0.0,0.5,-1.0
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,1,0.0,0.0,0.5,1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0,0.2,-0.08,-0.08,1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,1,1.0,0.2,0.2,1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,1,1.0,0.2,0.2,1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0,0.2,-0.08,-0.08,1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,1,0.2,-0.08,-0.08,1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,1,0.2,-0.15,-0.15,1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,1,0.5,0.025,0.025,-1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,1,0.5,0.025,0.025,-1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0,0.2,-0.15,-0.15,1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,1,0.2,-0.08,-0.08,1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,1,0.0,0.0,0.5,-1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,1,0.0,0.0,0.5,1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,1,0.0,0.0,0.5,1.0
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,1,0.0,0.0,0.5,-1.0
