consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_25.rt,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.927,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,458,458,458,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.9184,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9464,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,459,459,459,1,tophat.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.9475,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8974,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,460,460,460,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8084,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8532,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,461,461,461,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7849,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8635,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,462,462,462,1,snorkel.png,watch.png,trident.png,1,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8774,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1166,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,a,0,463,463,463,1,compass.png,tree.png,bell.png,5,k,6.5135,0.6298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.9139,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0003,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,464,464,464,1,north.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7678,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8818,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,465,465,465,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8849,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8452,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,466,466,466,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.8381,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9355,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,467,467,467,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9436,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8412,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,468,468,468,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.7333,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.92,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,469,469,469,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.9048,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,470,470,470,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.8625,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8691,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,471,471,471,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.7835,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8186,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,472,472,472,1,hammer.png,fox.png,trident.png,7,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.6542,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8868,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,473,473,473,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.0071,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9254,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,474,474,474,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8211,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7576,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,475,475,475,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9989,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9849,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,476,476,476,1,compass.png,watch.png,bell.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.2407,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7718,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5b648251bd56550001bf31fd,001,2023-08-14_16h13.15.663,study6,2022.2.5,Win32,60.15761295,5b648251bd56550001bf31fd,64da092c7a22c2da8d708e87,64da366899d55b33656f593e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,477,477,477,1,north.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
