consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran,key_resp_29.rt
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.387,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.841,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,491,491,491,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.526,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.907,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,a,0,492,492,492,1,compass.png,watch.png,trident.png,5,k,3.498,0.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.875,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.974,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,493,493,493,1,tophat.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.771,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.364,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,494,494,494,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.835,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.813,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,495,495,495,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.979,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.707,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,496,496,496,1,tophat.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2.009,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.926,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,497,497,497,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.381,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.767,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,498,498,498,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.93,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.968,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,499,499,499,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.149,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.996,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,500,500,500,1,tophat.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.248,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.969,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,501,501,501,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.419,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.965,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,502,502,502,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.179,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.485,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,503,503,503,1,compass.png,tree.png,bell.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.842,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.188,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,504,504,504,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.844,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.938,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,505,505,505,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.413,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.102,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,506,506,506,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.913,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.883,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,507,507,507,1,snorkel.png,watch.png,trident.png,1,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.911,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.999,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,508,508,508,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.308,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.713,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,509,509,509,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63eae4994d8e22b28bccb864,001,2023-08-18_01h08.41.365,study6,2022.2.5,Win32,60.0240096,63eae4994d8e22b28bccb864,64da092c7a22c2da8d708e87,64deb6683ecfb428b6c9f218,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.551,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
